regulon,mean_RI,max_RI,std_RI,mean_AUC,max_AUC,n_active_cell_types,rank,lineage
NCOA3_+,0.01255641333105653,0.020949485210833847,0.003965582294760262,0.022109064035714287,0.036615183,26,36,T_cell
CREM_+,0.012556275516698925,0.02063493445509729,0.003957256133503418,0.08527226460714286,0.139145722,28,37,T_cell
STAT4_+,0.012556129378864498,0.021017981087568374,0.003939393742763179,0.10279829896428572,0.170790463,28,38,T_cell
PRDM1_+,0.012555795604243506,0.01947222851128243,0.003894807144330843,0.06815110321428572,0.105068019,28,39,T_cell
MAFF_+,0.012555475418788499,0.021551589084100643,0.003859728308470727,0.06504103264285714,0.110742277,28,40,T_cell
NFIL3_+,0.012555022996063607,0.021004713625930326,0.0038020721876721618,0.06711358007142858,0.111434541,28,41,T_cell
NFATC2_+,0.012554532077501474,0.021287109130073745,0.0037397022955832824,0.06731683707142856,0.113241613,28,42,T_cell
FOXO1_+,0.01255275057830812,0.019537556307728705,0.0035003806258831066,0.048824865964285716,0.075520335,28,43,T_cell
ZSCAN18_+,0.012552574378791625,0.019745113536438267,0.0034767538186428466,0.024900254357142857,0.038915503,28,44,T_cell
ZBTB20_+,0.012551263558898839,0.0189123778248147,0.003289137220720152,0.06752380442857144,0.101166547,28,45,T_cell
ZEB2_+,0.012551198237874022,0.020124537168885376,0.00328347937795043,0.06359594492857143,0.101261387,28,46,T_cell
BATF_+,0.01255116877040804,0.019028513022005124,0.0032777314560769235,0.09926648614285714,0.149619822,28,47,T_cell
ELK3_+,0.012550454424790419,0.019184097464803967,0.003171096759807776,0.042537744749999995,0.064629004,28,48,T_cell
CREB5_+,0.01255019589923349,0.020137705583970555,0.0031317714470538026,0.01449166132142857,0.023089301,26,49,T_cell
ARNTL_+,0.012549706029727747,0.01846371901008284,0.0030565344887515293,0.09672949889285716,0.141551311,28,50,T_cell
ZNF107_+,0.012549600585627875,0.01935184936293867,0.003038258746215522,0.019180944642857144,0.029391965,27,51,T_cell
VENTX_+,0.012549117251438128,0.01850699956439331,0.0029604995620154517,0.01934555864285714,0.028374851,28,52,T_cell
ZBTB40_+,0.012549008515049333,0.01858382845723978,0.0029426394395824953,0.0604565025,0.08903483,28,53,T_cell
ZBTB1_+,0.012548830622080552,0.01806750260025973,0.0029160057163609694,0.04468276382142857,0.06401065,28,54,T_cell
IKZF3_+,0.01254820875439495,0.01751557277757583,0.002810626554159797,0.05686800028571428,0.079023233,28,55,T_cell
SP4_+,0.012547796835041106,0.017578537951349275,0.0027393923099464884,0.06420250414285715,0.089530059,28,56,T_cell
MAF_+,0.012547553706151607,0.017340764170999532,0.00269430000041178,0.08658091846428571,0.119132868,28,57,T_cell
FOXP1_+,0.012547455953991956,0.01749677318546797,0.0026783906414396545,0.09611199878571428,0.133415573,28,58,T_cell
KLF7_+,0.012547393199281656,0.01853873133800465,0.002668127899495694,0.039826419999999994,0.058513126,28,59,T_cell
XBP1_+,0.012547168603983324,0.017363394520517165,0.0026267226916118374,0.06228915971428572,0.085817942,28,60,T_cell
SMAD3_+,0.012546854983548716,0.01574512911466283,0.0025666526306187113,0.07354493917857143,0.092036175,28,61,T_cell
ZNF91_+,0.012546635035711106,0.01876368435473113,0.0025280180798529658,0.09036454746428571,0.134343603,28,62,T_cell
EBF1_+,0.01254646572286384,0.017800135998925586,0.0024949250616051796,0.007503183642857142,0.010592618,1,63,T_cell
ZBTB18_+,0.012546343228391722,0.016833943996537357,0.0024706286340126144,0.028552954285714287,0.038159814,28,64,T_cell
ESRRA_+,0.012546057800637134,0.019206745658782234,0.002416620794418656,0.03211000642857143,0.048842245,28,65,T_cell
RUNX1_+,0.012545975895430887,0.017031475054625288,0.002398706166595988,0.058077401714285715,0.078512687,28,66,T_cell
ZBTB10_+,0.012545929077648652,0.016074414233875536,0.002387800314720123,0.03565982996428572,0.045543426,28,67,T_cell
RORA_+,0.012545844041516848,0.017133398163226794,0.002372817547097981,0.08126968250000002,0.110511275,28,68,T_cell
CEBPD_+,0.012545817657304096,0.016831087945936647,0.0023669727406255164,0.02583607578571429,0.034523065,28,69,T_cell
NR1D2_+,0.012545795026301012,0.018608873832798533,0.0023627742921271053,0.08933721342857144,0.131741605,28,70,T_cell
IRF7_+,0.012545503633800501,0.019592642991050045,0.0023040808992725666,0.024495836428571425,0.037993834,28,71,T_cell
ZNF274_+,0.012545491670653995,0.01661164261875491,0.0022996019668043845,0.05644443417857143,0.074456583,28,72,T_cell
TFEB_+,0.012545449026959305,0.016690530712241164,0.0022910267464180995,0.030460872392857146,0.040368849,28,73,T_cell
RFX5_+,0.0125454252234067,0.017903241879007832,0.002286195957924279,0.015712891535714285,0.022308779,28,74,T_cell
GATA3_+,0.012545289691368035,0.016551305909783584,0.00225718076724345,0.06807544189285715,0.089478624,28,75,T_cell
AHR_+,0.01254526156218111,0.01833860037794561,0.0022524566122373913,0.029874793464285714,0.043427335,28,76,T_cell
BCL11A_+,0.01254488754114176,0.016413581964448608,0.002170469388664252,0.011315605821428572,0.014751621,22,77,T_cell
ELK4_+,0.012544861621201647,0.01733271755091908,0.002165194102688434,0.04780196128571429,0.065744159,28,78,T_cell
BBX_+,0.012544768396731923,0.01749322325997804,0.002143950965466339,0.07611193907142857,0.105631921,28,79,T_cell
FOXJ3_+,0.012544719284403733,0.015843887670366232,0.0021318714973496437,0.06801218582142857,0.085637417,28,80,T_cell
IRF8_+,0.012544682945063614,0.015874504296838322,0.002124658500348045,0.00968954357142857,0.012223759,12,81,T_cell
NFATC3_+,0.012544114934817911,0.01714550325969923,0.0019936590408615993,0.06279967100000002,0.085454842,28,82,T_cell
RUNX2_+,0.012544106201362799,0.016388937581414777,0.0019900605527592473,0.021303770928571424,0.027731729,28,83,T_cell
STAT1_+,0.012544072367526051,0.017947664309468446,0.0019838840635123104,0.060717862107142855,0.086415655,28,84,T_cell
SMAD4_+,0.012544068577710421,0.01685659489323667,0.0019814166505517945,0.055706266357142854,0.07454749,28,85,T_cell
MXI1_+,0.012543997513934679,0.015740848697154183,0.001963335184987979,0.08987027260714286,0.112436074,28,86,T_cell
SPIB_+,0.012543948836525256,0.016557192251725587,0.0019520366531289746,0.00869692917857143,0.011435273,5,87,T_cell
IRF1_+,0.012543904446565555,0.01614919674545301,0.0019409864864495018,0.05021396753571428,0.064424798,28,88,T_cell
BATF3_+,0.01254382763411596,0.018849266650562788,0.001923246814740035,0.029491279392857145,0.044040309,28,89,T_cell
E2F5_+,0.012543735518465828,0.01658332276663094,0.001898882165196939,0.008434319142857144,0.011107178,3,90,T_cell
NFATC1_+,0.012543622624968198,0.015817395602190733,0.0018700246122028907,0.03565902164285715,0.044826146,28,91,T_cell
BHLHE41_+,0.01254333633642304,0.01597462519102027,0.0017952138241817447,0.009875099392857143,0.012535116,13,92,T_cell
REL_+,0.012543205785511,0.015998291218962277,0.001760033127691373,0.03854250496428572,0.048995826,28,93,T_cell
MAFG_+,0.012543169314151741,0.016696047109669418,0.001750809616505106,0.026851588571428574,0.035597135,28,94,T_cell
SREBF2_+,0.01254314512117744,0.016161157746594653,0.0017434684992833286,0.0344924345,0.044286212,28,95,T_cell
KLF10_+,0.012543110342715632,0.017257944254910153,0.0017339931006738346,0.035565730749999996,0.048707883,28,96,T_cell
CREB1_+,0.012543088015905073,0.016286413307580298,0.001727786998967057,0.03283253175,0.042476199,28,97,T_cell
MXD1_+,0.012543016313449373,0.016103335017163475,0.001707748024799184,0.04754450821428573,0.060829527,28,98,T_cell
ATF5_+,0.012542939716399913,0.018047706464055256,0.0016867229409455063,0.028940484428571427,0.041414346,28,99,T_cell
ZNF33A_+,0.012542937974494558,0.015780961576916178,0.001685602643789375,0.07219113857142856,0.090544226,28,100,T_cell
IRF5_+,0.012542824529547903,0.017023183080129765,0.0016532525701070271,0.03239959089285714,0.043778858,28,101,T_cell
SPI1_+,0.012542811931098479,0.01669854866054675,0.0016494968607907942,0.022581191678571425,0.02994028,28,102,T_cell
NR2C1_+,0.012542775035933729,0.015060624936457283,0.0016380156550910817,0.08748274878571428,0.104793225,28,103,T_cell
CEBPA_+,0.012542690205402265,0.01622003629845175,0.0016136082714766152,0.023956060892857144,0.030868316,28,104,T_cell
ATF3_+,0.01254268599012064,0.01568045942001576,0.001612014837836624,0.02601744089285714,0.032427392,28,105,T_cell
TCF7_+,0.012542666339485278,0.015469832150214663,0.0016063652923767914,0.09682671628571426,0.119086989,28,106,T_cell
STAT2_+,0.012542658145349867,0.017646785822895045,0.0016052638858149002,0.03404191903571428,0.047652214,28,107,T_cell
NFKB2_+,0.012542555176110642,0.014974793553412488,0.00157256705123544,0.02898590142857143,0.034526623,28,108,T_cell
PLAGL2_+,0.012542551533747148,0.01561122837285639,0.0015720499345774734,0.01734395796428571,0.021523115,28,109,T_cell
JUN_+,0.012542549409614644,0.015765079342631667,0.001571584589658849,0.17872759539285712,0.223943433,28,110,T_cell
TCF7L2_+,0.012542498859737383,0.01568738315220558,0.0015555759388043064,0.016718842464285715,0.020846937,28,111,T_cell
ZBED5_+,0.012542488742383711,0.01574012187331352,0.0015528330387536834,0.046413201785714286,0.058064597,28,112,T_cell
ARID3A_+,0.012542398962065479,0.015014299600706249,0.0015244975709319513,0.019080664500000004,0.022787004,28,113,T_cell
PBX4_+,0.012542366255990636,0.015577051688082155,0.0015137820941986226,0.09485298182142857,0.117454991,28,114,T_cell
ZNF770_+,0.012542315503089584,0.015654291775315892,0.0014978294851569185,0.03223949292857143,0.040116411,28,115,T_cell
RXRA_+,0.012542315176956484,0.015303451737256222,0.001497847835632387,0.02628339121428571,0.031983739,28,116,T_cell
LYL1_+,0.01254224467772244,0.015357837251488435,0.0014754167119134128,0.01925782110714286,0.023516417,28,117,T_cell
ZBTB7A_+,0.012542243898327034,0.01580185900524977,0.0014750492021730682,0.05161193685714287,0.064817509,28,118,T_cell
CEBPB_+,0.01254221108928072,0.015748802485837834,0.0014642636928613702,0.03657950367857143,0.04578711,28,119,T_cell
BPTF_+,0.01254220172045352,0.01523611654753896,0.0014604413731021297,0.06948062496428571,0.084183458,28,120,T_cell
ZNF467_+,0.012542110014137317,0.017210861986833907,0.0014316152481345548,0.01673598325,0.022858804,28,121,T_cell
BCL11B_+,0.012542085662163338,0.014708663314595001,0.0014223666367785344,0.09747113385714287,0.114071075,28,122,T_cell
ZBTB4_+,0.012542079040239785,0.014244191878239049,0.0014190803129947617,0.07135155992857142,0.080905269,28,123,T_cell
ZNF101_+,0.01254202772014436,0.015135917119994199,0.0014029628908861606,0.14258573742857145,0.171640081,28,124,T_cell
MYC_+,0.012541969288479641,0.014669844092221688,0.0013825573845021105,0.09380957135714287,0.109500586,28,125,T_cell
KLF4_+,0.012541952937680904,0.015098775311536528,0.0013770307778400517,0.023838310892857144,0.028626471,28,126,T_cell
KLF11_+,0.012541941587558569,0.014646724858924317,0.0013729051592671834,0.04730076403571428,0.055126813,28,127,T_cell
ETS2_+,0.01254193534737845,0.015032796273839437,0.001370844298388913,0.023530731892857145,0.028135558,28,128,T_cell
PRDM4_+,0.012541933858318565,0.015196250930269658,0.0013704935712032021,0.013144182464285713,0.015884617,28,129,T_cell
ZNF783_+,0.012541933153201153,0.01522712001786351,0.0013703448338034854,0.08140188578571428,0.098570066,28,130,T_cell
ZBTB25_+,0.012541901981934613,0.01440023217068157,0.0013590102295059508,0.12625861489285714,0.144709068,28,131,T_cell
NFIC_+,0.01254183908193765,0.014377812504884707,0.0013363279402524254,0.08750271257142857,0.100135867,28,132,T_cell
TGIF1_+,0.012541810748287734,0.014774802304169322,0.0013265217335877186,0.07582958499999999,0.089136767,28,133,T_cell
STAT5B_+,0.012541797940062853,0.014746200150563394,0.0013218622977848298,0.11225041050000002,0.13169748,28,134,T_cell
EGR1_+,0.01254176148647987,0.015044298077179623,0.0013086181620049233,0.16346376596428572,0.195599876,28,135,T_cell
MEF2C_+,0.01254174946327197,0.016156172780827413,0.0013048212991513314,0.014698242428571429,0.018865936,28,136,T_cell
POU2F2_+,0.012541747569102433,0.014877315636664855,0.0013037054417996924,0.020453222249999996,0.02420676,28,137,T_cell
KLF12_+,0.012541719642216008,0.014333804176882953,0.001292175497510706,0.07773714246428572,0.088692152,28,138,T_cell
KLF6_+,0.012541652662464929,0.014678436895369846,0.0012679847231903722,0.08183777410714285,0.095581434,28,139,T_cell
PLAGL1_+,0.012541627271937441,0.016950835346543,0.001259470553679691,0.01320510507142857,0.017768455,28,140,T_cell
FOSB_+,0.012541513929729993,0.014603166095886817,0.0012146612516144464,0.11997386482142858,0.139414357,28,141,T_cell
ETS1_+,0.012541506556246302,0.01444692000016769,0.0012116195922300282,0.08290710917857143,0.095325972,28,142,T_cell
CUX1_+,0.012541408646976037,0.01457167600702698,0.0011724614687029665,0.03240042935714286,0.037570613,28,143,T_cell
FOS_+,0.012541302055671652,0.014432837151750104,0.0011280568513154432,0.05325816642857143,0.061177041,28,144,T_cell
ZFY_+,0.012541258616667189,0.014586522972393733,0.0011094689453862944,0.03543551360714286,0.041131243,28,145,T_cell
ETV6_+,0.01254125268998711,0.014289698630466379,0.0011068249848770542,0.02443154378571429,0.027790029,28,146,T_cell
KLF9_+,0.01254122596580848,0.014491671413517126,0.00109516941569051,0.1849974173928571,0.213357635,28,147,T_cell
HIF1A_+,0.01254121465220022,0.013927621924641014,0.0010899841375531215,0.07087669110714286,0.078606512,28,148,T_cell
MBD2_+,0.012541118188663871,0.016163256816908566,0.0010473827009719165,0.07136203785714286,0.091636267,28,149,T_cell
RARA_+,0.012541114883246994,0.01504420166099654,0.0010455057411905577,0.03999818146428572,0.04786131,28,150,T_cell
THRA_+,0.012541083098920217,0.014121473894845733,0.0010303026032098892,0.12056592067857144,0.135548711,28,151,T_cell
MAFB_+,0.012541070847649497,0.014122406047916494,0.0010249026634069024,0.017353962892857143,0.019511818,28,152,T_cell
SATB1_+,0.012541066450342376,0.014841029409430346,0.0010232361411131239,0.1343268324642857,0.158596461,28,153,T_cell
HIVEP2_+,0.01254106346884038,0.014266593944808014,0.0010212578838477582,0.11927126542857144,0.135450794,28,154,T_cell
ZEB1_+,0.012541051820817302,0.013760651499166426,0.001015718998150275,0.1765915740714286,0.193536247,28,155,T_cell
BACH1_+,0.012541038240288975,0.014242072567699524,0.0010096337207375998,0.02437474810714286,0.027634385,28,156,T_cell
HMGA1_+,0.012541034528805173,0.016544812491657238,0.0010086384766515976,0.07903377939285715,0.103842249,28,157,T_cell
ZNF224_+,0.01254102510113581,0.01413436122781092,0.0010030450411190328,0.070856376,0.079733369,28,158,T_cell
MAZ_+,0.01254099696035356,0.016279040882475775,0.0009904591183594836,0.07829267775000001,0.101243955,28,159,T_cell
MAX_+,0.012540969513325229,0.014267848574081709,0.0009765448202506685,0.07538380721428573,0.085617279,28,160,T_cell
NFE2_+,0.012540931035877051,0.013859866488257745,0.0009573631166494586,0.016914340214285714,0.018669073,28,161,T_cell
RELB_+,0.01254091975585787,0.014746136359029285,0.0009517276383931452,0.05404861996428571,0.063412122,28,162,T_cell
JDP2_+,0.012540907890828281,0.014578982423229206,0.000945833684565479,0.01857887675,0.021554174,28,163,T_cell
MITF_+,0.012540851433475627,0.014426821534099224,0.0009168416893229753,0.02167193860714286,0.024884085,28,164,T_cell
SP100_+,0.01254079925233545,0.015126618720057154,0.0008893214656771014,0.10074307082142855,0.121197906,28,165,T_cell
NR4A1_+,0.012540784306331034,0.01459751940925556,0.0008809957645772898,0.03166404642857142,0.036780857,28,166,T_cell
KLF3_+,0.012540776094364502,0.013782096553683693,0.0008763927540301609,0.09259677389285716,0.101637699,28,167,T_cell
TCF3_+,0.012540739527144346,0.013819111157812461,0.0008562428327435972,0.018515958321428574,0.020377613,28,168,T_cell
ZNF639_+,0.01254073685372221,0.013974774433960833,0.0008546335726861699,0.0967582532142857,0.107668759,28,169,T_cell
JUNB_+,0.012540718236620577,0.013774128636504426,0.0008442125493228726,0.1689207090357143,0.185308056,28,170,T_cell
PATZ1_+,0.012540664443188588,0.014225575278750046,0.0008132141016769188,0.1731345108214286,0.196063787,28,171,T_cell
PHF20_+,0.012540616087789388,0.013363336342051581,0.0007836321137367801,0.08036907221428571,0.085572889,28,172,T_cell
POU4F1_+,0.01254055871496884,0.01364082443877533,0.0007481106744012508,0.021540585821428572,0.023404828,28,173,T_cell
JUND_+,0.01254054411856691,0.013717722961862787,0.0007387435993511727,0.08865455335714287,0.096862518,28,174,T_cell
PHF1_+,0.012540512136741136,0.013312378017803612,0.0007175686563972189,0.15802634882142855,0.167625639,28,175,T_cell
ELF1_+,0.012540507517923747,0.013736178169067111,0.0007145446796742853,0.06372092935714284,0.069712777,28,176,T_cell
MEF2A_+,0.012540388021956018,0.013973512857520106,0.0006294313895978238,0.034463878821428574,0.03834663,28,177,T_cell
HSF1_+,0.01254035904046699,0.013186335898613871,0.0006068017468132381,0.19335003392857142,0.203179775,28,178,T_cell
IKZF1_+,0.012540341190172197,0.0136492892579139,0.0005926437286213297,0.06417450939285714,0.069771186,28,179,T_cell
STAT6_+,0.012540290627656893,0.01349492242146105,0.0005502660055702206,0.037767479428571435,0.040603311,28,180,T_cell
KLF2_+,0.012540250333101808,0.013337095684508372,0.0005139430454170904,0.09475737132142857,0.100697441,28,181,T_cell
ATF4_+,0.012540117079257574,0.013235746823851093,0.0003692919899361642,0.07846355549999999,0.08275729,28,182,T_cell
FOXM1_+,0.037045187047037346,0.33534493653089364,0.09036146222097076,0.01331819525,0.110407387,4,1,B_cell
E2F7_+,0.03417443089354375,0.2623708517966388,0.06899692402716971,0.010591582333333334,0.073793583,1,2,B_cell
ZNF367_+,0.03239805570208503,0.2057919134986351,0.05244166876940716,0.01197329825,0.069203184,2,3,B_cell
MYBL2_+,0.031852300793881703,0.1608915765623868,0.04565103936295326,0.0285689225,0.135023309,5,4,B_cell
TCF7L1_+,0.031676226848476256,0.12952210642063877,0.04345604478162392,0.007768182833333335,0.030504987,2,5,B_cell
BCL6_+,0.03166855993292788,0.12027501822540024,0.04317781644337642,0.00896983575,0.033016475,3,6,B_cell
E2F8_+,0.03154429178964554,0.17291580544733795,0.042655252828072,0.015044632500000002,0.075502218,4,7,B_cell
ETV7_+,0.031068252270393133,0.10866295975250655,0.03550384480280115,0.009899581,0.033310638,3,8,B_cell
HLX_+,0.030546272773428213,0.06640430492876405,0.026979202677718826,0.02557533325,0.054906305,6,9,B_cell
SCX_+,0.030492369727995784,0.10394987393002171,0.026291321852748066,0.037649559250000006,0.121772077,9,10,B_cell
E2F2_+,0.03042914727025886,0.11311035623103038,0.025338821304300815,0.020217766,0.070495282,12,11,B_cell
XBP1_+,0.03021628678228097,0.07101812733454468,0.020410035289781112,0.06618370766666666,0.151242055,12,12,B_cell
TFEC_+,0.030185331339047772,0.06253307462804025,0.019500761482514256,0.04813609725,0.097703264,9,13,B_cell
E2F3_+,0.030169477791674587,0.07145628113938504,0.01926808055643751,0.005113402666666667,0.011751894,2,14,B_cell
BACH2_+,0.03016354043640275,0.06271698171083323,0.019024597882717063,0.04404858966666666,0.089652757,11,15,B_cell
ZNF107_+,0.030085533910095146,0.054238450990527584,0.016865915888059163,0.07780535258333332,0.138147676,11,16,B_cell
PRDM1_+,0.03008195026970245,0.06437529722373972,0.016888233132426083,0.05044135541666666,0.105199564,12,17,B_cell
HES6_+,0.03007972668103709,0.0680763154477826,0.016851920856016247,0.009461748666666667,0.020788737,3,18,B_cell
ZBTB10_+,0.030070833441468006,0.052906433849154354,0.01645276625329939,0.05954561525000001,0.103271308,12,19,B_cell
PAX5_+,0.029998872598243204,0.04900740888614732,0.014196905846785105,0.08434871483333334,0.136051413,12,20,B_cell
ZBTB20_+,0.02997281823165972,0.04613654895412035,0.01327127576665373,0.09337311799999999,0.1422044,12,21,B_cell
EBF1_+,0.029954953620800223,0.044759289705025025,0.012620895738099247,0.08570878200000003,0.126814959,12,22,B_cell
KLF8_+,0.029949951837796977,0.043253082178063916,0.012424292111429019,0.0714173215,0.102271916,12,23,B_cell
ATF5_+,0.02993201376491164,0.05232779673175547,0.011814611502398492,0.042320958333333346,0.072638637,12,24,B_cell
ZBTB16_+,0.029926049685786132,0.05028675982058258,0.01154627097760673,0.03697811,0.061120885,12,25,B_cell
MEF2C_+,0.02992554872262393,0.05090748526109753,0.011529663555403295,0.04688607508333333,0.078404237,12,26,B_cell
BBX_+,0.029925286766308776,0.043681967576718383,0.01146486056882836,0.08952532183333334,0.129417192,12,27,B_cell
SMAD1_+,0.029922831543552995,0.05063748925015234,0.01136949491223788,0.017711899083333333,0.029469441,9,28,B_cell
SPIB_+,0.02992099028911641,0.0415397964491302,0.011269255469788813,0.058966024166666665,0.081239773,12,29,B_cell
E2F5_+,0.02991897307320703,0.046591569314668645,0.011225999219748374,0.052934233583333344,0.081374174,12,30,B_cell
NFKB2_+,0.029916416088098575,0.03869780445507198,0.01106856151642105,0.09719092083333336,0.125108555,12,31,B_cell
POU2F2_+,0.029911152765003186,0.03974768188344289,0.010844921665258142,0.06865969816666666,0.09068146,12,32,B_cell
EHF_+,0.029910972704346592,0.04583489768974375,0.010849483080618687,0.017520705083333334,0.026517269,9,33,B_cell
GFI1_+,0.02990802500574705,0.05304662362820021,0.010782662457603672,0.020938323,0.036404784,12,34,B_cell
HES1_+,0.029899843132622044,0.043514639951009806,0.010354577073713971,0.05092556208333333,0.073348287,12,35,B_cell
PRDM4_+,0.029897571092061828,0.04164546654726317,0.010243515602650731,0.04906949191666666,0.067769532,12,36,B_cell
ZBTB18_+,0.029892105522812868,0.04072892305972562,0.009984767394566389,0.06796458466666665,0.091886364,12,37,B_cell
BCL11A_+,0.029890550813240536,0.04103683447031972,0.009912412792866993,0.06160458766666666,0.083890839,12,38,B_cell
IRF8_+,0.029889645460676822,0.04092092898074612,0.009868118272320682,0.05374801799999999,0.072994049,12,39,B_cell
RELB_+,0.029888905892442013,0.037335320534847546,0.00982470466770269,0.13618633908333333,0.169370886,12,40,B_cell
FOXO1_+,0.02988691629840905,0.04659740878887417,0.009770496490636596,0.04252516408333334,0.065380431,12,41,B_cell
RUNX2_+,0.029883194741235058,0.04958195561002411,0.00961463713510626,0.023473919083333333,0.038283831,12,42,B_cell
AHR_+,0.029875253152011377,0.03764521127040964,0.009145004933118619,0.046796599166666675,0.058663845,12,43,B_cell
ZBTB40_+,0.02987388851627218,0.040583065681363516,0.0090784749110639,0.05060493800000001,0.068181809,12,44,B_cell
CREB1_+,0.029871502940409148,0.04028813196500458,0.008955768056710774,0.043991860083333334,0.058858918,12,45,B_cell
POU2AF1_+,0.02986968735163557,0.03859030820065721,0.008850672364395481,0.06843953574999999,0.087863487,12,46,B_cell
RFX5_+,0.029869318268953667,0.03745864793976864,0.008831784068106158,0.07290890533333332,0.090962576,12,47,B_cell
NFATC1_+,0.029868088405136675,0.03812585871092328,0.008765955752316108,0.05292148408333334,0.067155691,12,48,B_cell
ZNF91_+,0.02986749858597304,0.040192538398398384,0.008740088213735104,0.04908403241666667,0.065522625,12,49,B_cell
TFEB_+,0.029865653390142466,0.04078669611325389,0.008636574344135034,0.0859803495,0.116401169,12,50,B_cell
TCF4_+,0.029865210698596198,0.039119335359333075,0.008611775318556072,0.048518256583333336,0.063107772,12,51,B_cell
LYL1_+,0.029863268484725324,0.03669218087826536,0.00850050559449039,0.0494021835,0.060421732,12,52,B_cell
ESRRA_+,0.029861887640575454,0.04440183050819197,0.008465822712597154,0.03424715775,0.050286021,12,53,B_cell
VENTX_+,0.029861067573298372,0.045424102293910314,0.008408072038593015,0.026418129083333335,0.039641772,12,54,B_cell
BPTF_+,0.02986032313527881,0.03960879356790095,0.008343557188986172,0.06422449741666668,0.084539433,12,55,B_cell
ZSCAN18_+,0.02985843332097608,0.042469322169256855,0.008247651014921763,0.018743210416666666,0.026375809,12,56,B_cell
CREB5_+,0.02985827168652731,0.04549528112415518,0.008240615810478906,0.012214541666666667,0.018355928,9,57,B_cell
SMAD3_+,0.02985498315507132,0.04163172479069737,0.008045413964337007,0.05982819533333333,0.082602207,12,58,B_cell
ZNF467_+,0.029853650828250863,0.0447495599838073,0.007984706827111334,0.015220114333333333,0.022515055,12,59,B_cell
REL_+,0.029850123822300224,0.03692744266216031,0.007735151883648738,0.08249916925000002,0.101523572,12,60,B_cell
MYBL1_+,0.029850098935021694,0.04532011665119074,0.007770353652421888,0.020618100583333337,0.030871009,12,61,B_cell
SMAD4_+,0.029849342099353558,0.03850711068604437,0.0076907371152175295,0.04652083416666667,0.059600352,12,62,B_cell
ZBTB4_+,0.02984931982218078,0.03911891519787996,0.007693627271877607,0.04309578116666667,0.056054172,12,63,B_cell
ELK4_+,0.02984877410859808,0.038587942712462804,0.007657297672801825,0.05269309566666667,0.067644039,12,64,B_cell
SOX4_+,0.02984357905469505,0.04880628421954503,0.007357164516071447,0.015168176583333332,0.024370354,11,65,B_cell
NCOA3_+,0.029840759761432054,0.038936947709379215,0.007139501841394134,0.09034946125,0.11699178,12,66,B_cell
FOXP1_+,0.029840081881068455,0.03907378535241456,0.0070998210283071805,0.09002979716666666,0.11697104,12,67,B_cell
KLF12_+,0.029839694844221606,0.03636290908242301,0.00706448227656148,0.03338094625,0.040474204,12,68,B_cell
IKZF3_+,0.029839651255609948,0.035397793471789785,0.007061459987457303,0.04949829658333333,0.058481708,12,69,B_cell
EGR1_+,0.029839577550091725,0.03524548383809872,0.007052348709951216,0.16011989108333333,0.188395549,12,70,B_cell
TGIF1_+,0.029839124324770955,0.034840841764601,0.007023286946536521,0.06518392083333333,0.075845948,12,71,B_cell
NFIL3_+,0.029838403323973955,0.041215500484657414,0.007001941080488676,0.05128769166666667,0.070132833,12,72,B_cell
ZNF33A_+,0.029835513793158918,0.03618233422904825,0.0067795365304635724,0.0704595615,0.085023405,12,73,B_cell
BATF_+,0.02983549602850694,0.04100161891951405,0.006796926315897724,0.06666398283333333,0.090705925,12,74,B_cell
MEF2A_+,0.029834508985129515,0.037156255185555535,0.006709738859636347,0.07383966916666666,0.091408638,12,75,B_cell
ZNF274_+,0.029834147093732347,0.0379804783143801,0.006690053976033249,0.04557736425,0.057624336,12,76,B_cell
PLAGL1_+,0.029833973911244732,0.039567593278335075,0.00668455314432793,0.028159511666666668,0.037029701,12,77,B_cell
IKZF2_+,0.029833677856931234,0.04507159096156929,0.0066706929534616505,0.008144670000000001,0.012131058,1,78,B_cell
STAT4_+,0.02983311161118934,0.03562732553613081,0.006602255355254857,0.030547647333333334,0.036317146,12,79,B_cell
SOX13_+,0.0298326269309627,0.04525753467552295,0.0066097863637089626,0.017285390833333334,0.025846946,12,80,B_cell
ZNF770_+,0.029831944556513976,0.03838225827239549,0.006532478882703963,0.03157600791666666,0.040327757,12,81,B_cell
SP100_+,0.029831732903289023,0.03789643402642115,0.006515226409570524,0.10530742733333333,0.132859097,12,82,B_cell
MXI1_+,0.029831386232203872,0.03664907996736431,0.006484909787951601,0.03997009933333333,0.048830494,12,83,B_cell
EOMES_+,0.029830783700600712,0.0408967172320117,0.006458835444997638,0.020678458,0.028067062,12,84,B_cell
ARID5B_+,0.029829937510378577,0.037838203090029915,0.006373470879577886,0.06258213916666666,0.07883897,12,85,B_cell
POU4F1_+,0.029827694596911748,0.03720757493877985,0.006208723046909844,0.10378707524999999,0.128652196,12,86,B_cell
HIF1A_+,0.029824374411885984,0.034439698562446205,0.005946099000395836,0.08498374266666665,0.097786364,12,87,B_cell
GATA3_+,0.029823701019221063,0.04111227813642715,0.005910349542309922,0.017996245250000004,0.024549763,12,88,B_cell
FOXJ3_+,0.029822578299041873,0.03676128471717964,0.005803494063896503,0.047905277,0.05869709,12,89,B_cell
VDR_+,0.02982083589831336,0.04243757440392751,0.00567813647754009,0.03757318491666666,0.052835917,12,90,B_cell
