cell_type_1,cell_type_2,ad_coupling_r,global_rb,ad_minus_global,n_shared_locus_genes
CD8_CTL_GZMK,Transitional_B_MME,0.7762000890694785,0.874372750386552,-0.09817266131707358,10
Transitional_B_MME,Transitional_NK_GZMK,0.728486494342163,0.827237853108186,-0.09875135876602303,9
CD4_CTL_GZMH,CD8_Tn_CCR7,0.7909338861931269,0.889690215545043,-0.09875632935191614,17
CD8_Tn_CCR7,Switched_activated_Bm_CD86,0.7588930143725618,0.85769062473801,-0.09879761036544821,20
CD4_Tfh-like_CXCR5,CD4_Treg_FCRL3,0.8364749003455216,0.935585575286232,-0.09911067494071035,25
CD4_Th22-like_CCR10,CD4_Treg_FCRL3,0.8326056795763154,0.932880107709625,-0.10027442813330967,11
CD4_Tn_LIMS1,CD4_Treg_FOXP3,0.8276400935512744,0.927939543584624,-0.10029945003334961,8
CD4_CTL_GZMH,CD4_Th17-like_RORC,0.8273930242997374,0.928176976442234,-0.10078395214249658,12
CD4_Tn_CXCR5,Switched_activated_Bm_CD86,0.7730034011433061,0.874307612470642,-0.10130421132733591,9
CD8_CTL_GZMB,cMono_IL1B,0.6486389112020133,0.750108971241781,-0.10147006003976766,9
CD4_Th_CCR4,cMono_IL1B,0.7127387696359831,0.814214079592484,-0.10147530995650089,6
Bn_TCL1A,Terminal_NK_dim_CD160neg,0.698049825003495,0.799665008091683,-0.10161518308818795,10
CD4_Th_LMNA,MAIT_SLC4A10,0.8413647413684444,0.943043601355203,-0.10167885998675863,15
CD4_Th_CCR4,NK_bright_XCL1,0.7886294579758685,0.891106294817131,-0.10247683684126252,7
CD4_Tn_SOX4,CD8_CTL_GZMB,0.7744604688009401,0.877305906136077,-0.10284543733513685,11
CD4_Th1-like_GZMK,Switched_activated_Bm_CD86,0.7772160904699447,0.880185997014038,-0.10296990654409333,20
CD8_Tem_CCR7neg,NKT_NCR1,0.842590464697035,0.946492780314523,-0.10390231561748797,39
CD4_Tn_CXCR5,ncMono_C1QA,0.7105171533681426,0.815196830636085,-0.10467967726794236,7
CD4_Th_TNFRSF11A,MK_GP9,0.5164406226005522,0.621161906322897,-0.1047212837223448,7
CD4_Treg_FCRL3,ncMono_C1QA,0.6932294965289362,0.7980278628287,-0.1047983662997638,10
Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,0.7123131113967087,0.817222176883291,-0.1049090654865823,9
CD4_Th1-like_GZMK,cMono_CD14,0.7346883561427475,0.840046269170954,-0.10535791302820652,27
CD4_Tn_LIMS1,Mature_NK_dim_FCGR3A,0.7664609645295131,0.871936277012447,-0.10547531248293396,8
CD4_Treg_FOXP3,Mature_NK_dim_FCGR3A,0.7753250978622228,0.880926360080473,-0.10560126221825017,19
CD8_Tem_CCR7neg,Switched_activated_Bm_CD86,0.7728540998064143,0.878634235393947,-0.10578013558753274,21
Switched_Bm_IGHE,Switched_activated_Bm_CD86,0.8495324373213837,0.955354046346142,-0.10582160902475823,11
CD4_Th_LMNA,CD4_Treg_FCRL3,0.8379617737253674,0.944415200641276,-0.10645342691590864,14
CD8_CTL_GZMK,gdT2_IL12RB2,0.8496620690230652,0.956998017070318,-0.10733594804725277,21
CD4_Th22-like_CCR10,DC2_CD1C,0.7479353138540537,0.855330980738656,-0.10739566688460234,6
CD4_Th17-like_RORC,ncMono_C1QA,0.7075616607187617,0.815061393547148,-0.10749973282838632,13
CD4_Th_LMNA,pDC_IRF4,0.7241549660381763,0.832084130086522,-0.10792916404834574,8
Transitional_NK_GZMK,cMono_IL1B,0.6328226132106989,0.741146475009332,-0.10832386179863307,7
Bn_TCL1A,MAIT_SLC4A10,0.730999818326872,0.839604126308597,-0.10860430798172505,28
Switched_Bm_IGHDneg,Terminal_NK_dim_CD160neg,0.731451650305796,0.84104640803765,-0.10959475773185401,7
CD4_CTL_GZMH,CD4_Tfh-like_CXCR5,0.8089530927413751,0.919029512443919,-0.11007641970254389,15
CD4_Treg_FCRL3,cMono_IL1B,0.6676714802272751,0.779010651076111,-0.11133917084883593,7
Mature_NK_dim_FCGR3A,ncMono_C1QA,0.6656723619756411,0.77738477423621,-0.11171241226056894,16
CD8_Tn_CCR7,Proliferative_NK_MKI67,0.6727887601110645,0.785059177333085,-0.11227041722202047,7
CD4_Tn_CCR7,MAIT_SLC4A10,0.7885892990939852,0.901187336458365,-0.11259803736437979,40
CD4_Th22-like_CCR10,Transitional_NK_GZMK,0.7940012576337352,0.906816082219991,-0.1128148245862558,9
CD4_Tn_CXCR5,gdT2_IL12RB2,0.806310478694769,0.919181949947053,-0.11287147125228403,11
CD4_Th17-like_RORC,gdT2_IL12RB2,0.8334314030583797,0.946404726692688,-0.11297332363430834,22
CD4_Th1-like_GZMK,DC2_CD1C,0.7216207107419825,0.835213759097414,-0.11359304835543149,11
CD4_Th17-like_RORC,NK_bright_XCL1,0.7776261674600489,0.891229228018233,-0.11360306055818414,9
Atypical_Bm_ITGAX,CD4_Th22-like_CCR10,0.7466278720220056,0.860983880752777,-0.11435600873077134,8
CD4_Tem_CCR7neg,Terminal_NK_dim_CD160neg,0.7713138308349801,0.886852818604272,-0.11553898776929195,10
Switched_Bm_IGHDneg,Transitional_B_MME,0.8215315543466721,0.937321840330827,-0.11579028598415486,10
CD8_Tem_CCR7neg,CD8_Tn_CCR7,0.8198175366089523,0.936503021117943,-0.11668548450899074,50
CD8_CTL_GZMK,CD8_Tcm_IFI44L,0.8176740659268679,0.93468229837603,-0.11700823244916214,16
CD4_Th17-like_RORC,DC2_CD1C,0.724392766078937,0.842013440486716,-0.11762067440777901,9
CD4_Th17-like_RORC,Switched_Bm_IGHDneg,0.7544789449945308,0.872277415918472,-0.11779847092394113,16
CD4_Treg_FOXP3,Transitional_NK_GZMK,0.776454741768115,0.894631152735361,-0.11817641096724596,12
CD4_Tn_CCR7,Proliferative_NK_MKI67,0.6529007317493541,0.771231841843371,-0.11833111009401687,7
CD4_Tn_CXCR5,NKT_NCR1,0.7598124863713502,0.878321625492684,-0.11850913912133376,13
NK_bright_XCL1,Proliferative_NK_MKI67,0.6977265769200183,0.816503895350061,-0.11877731843004269,6
NK_bright_XCL1,gdT2_GZMK,0.7849653990439335,0.903779808687171,-0.11881440964323753,8
CD4_Th_LMNA,MK_GP9,0.5354875718522403,0.654305303581578,-0.11881773172933774,6
Bn_TCL1A,CD4_Th_TNFRSF11A,0.7167350771156773,0.835604926661072,-0.1188698495453947,20
CD4_Th22-like_CCR10,Switched_Bm_IGHDneg,0.7652840001059485,0.884314088264063,-0.11903008815811444,9
CD4_Tfh-like_CXCR5,CD4_Tn_LIMS1,0.8201522298202872,0.939408582857968,-0.11925635303768078,8
CD4_CTL_GZMH,Mature_NK_dim_FCGR3A,0.8125630103836065,0.931866165883775,-0.11930315550016857,17
CD8_Tem_CCR7neg,Mature_NK_dim_FCGR3A,0.8039774852842408,0.923554645250199,-0.11957715996595819,36
CD8_Tn_CCR7,NKT_NCR1,0.7547642274541413,0.874784238305402,-0.12002001085126068,40
CD4_Tcm_CXCR5,pre-Switched_Bm_JAM3,0.7337563537955357,0.854564090278727,-0.12080773648319132,12
CD4_Th22-like_CCR10,NKT_NCR1,0.7766213980075458,0.897478140252923,-0.12085674224537724,12
CD4_Th22-like_CCR10,gdT2_IL12RB2,0.81405750380994,0.935374298862721,-0.12131679505278103,10
CD4_Th22-like_CCR10,CD4_Treg_FOXP3,0.819577760554439,0.942285935457946,-0.12270817490350705,13
CD4_Th_TNFRSF11A,pre-Switched_Bm_JAM3,0.7385306493633441,0.861350827725379,-0.12282017836203485,10
gdT1_TRDV1,gdT2_GZMH,0.7645824039552175,0.887486642355823,-0.12290423840060549,7
CD4_Tfh-like_CXCR5,Switched_activated_Bm_CD86,0.7468545218346303,0.870245111954062,-0.12339059011943165,18
Bn_TCL1A,CD8_CTL_GZMB,0.7109789262707686,0.834578728906117,-0.12359980263534831,32
cMono_CD14,ncMono_FCGR3A,0.8009692793338269,0.925756171838149,-0.12478689250432207,26
CD4_Th17-like_RORC,CD4_Treg_FCRL3,0.7972311509018696,0.922085793171367,-0.12485464226949738,21
CD8_Tem_CCR7neg,gdT2_IL12RB2,0.8428178069508129,0.967881824173599,-0.12506401722278615,32
CD4_CTL_GZMH,CD4_Tn_CCR7,0.7622779507526185,0.888157679964969,-0.12587972921235047,17
CD4_CTL_GZMH,Transitional_NK_GZMK,0.8050231994494998,0.930927784446273,-0.12590458499677315,13
CD4_Th17-like_RORC,CD8_Tcm_IFI44L,0.8060403862196214,0.932569930257539,-0.1265295440379176,15
CD4_CTL_GZMH,MAIT_SLC4A10,0.8198406520819778,0.94652332656498,-0.1266826744830022,15
CD4_Tcm_CXCR5,Proliferative_T_MKI67,0.7462612876836776,0.873164230528069,-0.1269029428443914,9
CD4_Treg_FOXP3,Transitional_B_MME,0.7417775854798249,0.86869251729482,-0.12691493181499514,9
CD4_Th_LMNA,CD4_Treg_FOXP3,0.8163640707252527,0.944621431522317,-0.1282573607970643,13
CD8_Tcm_IFI44L,MAIT_SLC4A10,0.805939011231359,0.934776149128621,-0.12883713789726192,16
Atypical_Bm_ITGAX,Transitional_B_MME,0.7948429246953193,0.92371482916463,-0.12887190446931074,8
CD4_Tn_CCR7,Transitional_B_MME,0.7119577259893969,0.840898245424708,-0.12894051943531115,13
CD8_CTL_GZMK,MAIT_SLC4A10,0.8246488491466277,0.954775718850878,-0.13012686970425025,22
Bn_TCL1A,CD4_Th22-like_CCR10,0.7425344913604244,0.872738813038454,-0.13020432167802964,11
CD4_Tn_LIMS1,NKT_NCR1,0.7337920662891808,0.864381266029237,-0.13058919974005623,8
CD4_Th_CCR4,ncMono_C1QA,0.7157235590407722,0.846799319779808,-0.13107576073903582,8
CD4_Tfh-like_CXCR5,CD8_CTL_GZMB,0.7828718599146701,0.914105562093277,-0.13123370217860686,43
CD4_Tfh-like_CXCR5,DC2_CD1C,0.6851263882052918,0.816681620671505,-0.13155523246621315,10
CD4_Treg_FCRL3,cMono_IFI44L,0.6578028514960657,0.789414002727384,-0.1316111512313184,6
NKT_NCR1,Transitional_B_MME,0.6869367115983291,0.818953632172269,-0.13201692057393988,11
CD4_Th_LMNA,CD4_Tn_CXCR5,0.8191033182135281,0.951143947862187,-0.13204062964865892,12
CD4_Th22-like_CCR10,NK_bright_XCL1,0.772494086165425,0.904704256401265,-0.13221017023583992,7
cMono_CD14,cMono_IFI44L,0.8291286977882675,0.961612213624279,-0.13248351583601148,12
CD4_Tem_CCR7neg,MK_GP9,0.4345577075354969,0.567184752828208,-0.13262704529271113,7
CD4_Th_LMNA,CD8_Tem_CCR7neg,0.8046065114724325,0.938140582642762,-0.13353407117032956,17
CD4_Tn_CCR7,pDC_IRF4,0.6540007746563495,0.787554258838109,-0.1335534841817595,18
CD4_Th1-like_GZMK,cMono_IFI44L,0.6580187179896108,0.792068347242079,-0.13404962925246822,8
CD4_Tn_CCR7,Mature_NK_dim_FCGR3A,0.7191756249876599,0.85322745071183,-0.13405182572417018,42
gdT2_GZMH,ncMono_FCGR3A,0.6899244940391617,0.82509141038752,-0.1351669163483583,16
Terminal_NK_dim_CD160neg,gdT2_GZMH,0.7913586438413089,0.926831576673606,-0.1354729328322971,11
CD4_Treg_FCRL3,CD8_CTL_GZMK,0.8026377957677006,0.938133085960841,-0.13549529019314044,20
CD8_Tcm_IFI44L,NK_bright_XCL1,0.7671233377594865,0.903484035088295,-0.1363606973288085,7
Mature_NK_dim_FCGR3A,cMono_CD14,0.6438285125806289,0.780323636379639,-0.13649512379901008,30
CD4_Tn_LIMS1,MK_GP9,0.5383112516487166,0.675142914647866,-0.1368316629991494,6
CD4_Tcm_IFI44L,CD8_Tn_CCR7,0.79899669423166,0.937076383015587,-0.13807968878392707,8
CD4_Treg_FOXP3,pre-Switched_Bm_JAM3,0.7112251558622413,0.849708624190478,-0.13848346832823666,11
CD8_CTL_GZMB,CD8_Tn_CCR7,0.7532448711150231,0.892039615505035,-0.13879474439001183,46
CD4_Tfh-like_CXCR5,cMono_CD14,0.6895942204858477,0.828505983394672,-0.13891176290882423,31
CD4_Th_LMNA,Switched_Bm_IGHDneg,0.7522914114858714,0.891243032654945,-0.13895162116907356,10
CD4_Tfh-like_CXCR5,gdT2_IL12RB2,0.7967542227455653,0.935724540706034,-0.13897031796046866,26
CD8_Tem_CCR7neg,intMono_GFRA2,0.6053409765814923,0.744368326309098,-0.13902734972760566,5
Terminal_NK_dim_CD160neg,cMono_IFI44L,0.6156812659097286,0.754799172729363,-0.13911790681963443,6
CD4_Tn_CXCR5,CD4_Tn_LIMS1,0.8144027006606834,0.953916483551566,-0.13951378289088257,6
Atypical_Bm_ITGAX,cMono_IL1B,0.6574224650944811,0.797049397401897,-0.13962693230741585,7
CD4_Th_CCR4,CD8_CTL_GZMB,0.7437602862733663,0.883819989461674,-0.14005970318830763,13
Transitional_B_MME,pre-Switched_Bm_JAM3,0.7980043124662182,0.938269320524255,-0.14026500805803688,10
cMono_IFI44L,pDC_IRF4,0.6229187282937662,0.76339280961513,-0.14047408132136385,7
CD8_CTL_GZMB,Transitional_B_MME,0.6942003941582532,0.8347983494329,-0.1405979552746468,12
CD4_Treg_FCRL3,Switched_activated_Bm_CD86,0.740844807895593,0.882261687120196,-0.141416879224603,15
MAIT_SLC4A10,Transitional_NK_GZMK,0.7713688033936286,0.913446619422796,-0.14207781602916747,19
CD4_Th17-like_RORC,Switched_activated_Bm_CD86,0.733175413235982,0.875879775139303,-0.14270436190332103,16
CD8_Tn_CCR7,Mature_NK_dim_FCGR3A,0.7325049542053753,0.875271335457334,-0.14276638125195873,41
CD8_CTL_GZMK,pDC_IRF4,0.6856813780989766,0.828523543478777,-0.14284216537980043,13
Bn_TCL1A,ncMono_C1QA,0.6373726781370319,0.780525075910762,-0.14315239777373012,12
CD4_Treg_FCRL3,CD8_CTL_GZMB,0.7442617635945287,0.888105953944842,-0.14384419035031337,24
CD8_Tn_CCR7,cMono_CD14,0.6647726970197925,0.808666029140446,-0.14389333212065358,34
CD4_Tfh-like_CXCR5,MAIT_SLC4A10,0.7896440976487422,0.933589265796501,-0.14394516814775882,35
MAIT_SLC4A10,Switched_activated_Bm_CD86,0.7208139096068734,0.864843041531548,-0.1440291319246746,19
CD8_CTL_GZMK,cMono_CD14,0.6974184015425194,0.841936159872492,-0.1445177583299726,18
CD4_Th_CCR4,Unswitched_Bm_CD1C,0.7159109398150018,0.860460600002423,-0.14454966018742121,7
DC2_CD1C,Transitional_NK_GZMK,0.6801818749878483,0.82513890648322,-0.14495703149537165,8
Transitional_NK_GZMK,gdT2_IL12RB2,0.7875747450991688,0.932875276861284,-0.14530053176211521,19
CD8_CTL_GZMK,ncMono_C1QA,0.6735319501804493,0.819112887896052,-0.14558093771560265,14
NK_bright_XCL1,gdT2_IL12RB2,0.7565832467857982,0.902832553889782,-0.14624930710398376,10
CD8_Tcm_IFI44L,Unswitched_Bm_CD1C,0.7478450190631797,0.895270778805045,-0.14742575974186534,9
CD8_Tem_CCR7neg,Transitional_B_MME,0.7184531842815008,0.866441282288188,-0.1479880980066871,13
CD4_Th_TNFRSF11A,ncMono_FCGR3A,0.6648568888060079,0.813742424154687,-0.1488855353486791,12
CD4_Tn_CXCR5,CD8_CTL_GZMB,0.7460038699270508,0.894945144227013,-0.14894127429996218,13
CD4_Tem_CCR7neg,Switched_activated_Bm_CD86,0.730635687687113,0.879968674619604,-0.14933298693249109,18
NK_bright_XCL1,Proliferative_T_MKI67,0.7318703024087824,0.881356959862927,-0.14948665745414458,5
CD4_Th_CCR4,cMono_IFI44L,0.6857653208239479,0.835469673228018,-0.1497043524040701,5
CD4_Tn_CCR7,NKT_NCR1,0.711442885631393,0.861541930373718,-0.15009904474232494,41
CD4_Tn_CXCR5,pre-Switched_Bm_JAM3,0.7082079730338688,0.858456643526069,-0.15024867049220014,6
Bn_TCL1A,CD4_Tcm_CXCR5,0.6917445939605521,0.842053716576639,-0.15030912261608687,24
CD4_Th1-like_GZMK,Mature_NK_dim_FCGR3A,0.751663669455681,0.902255320231502,-0.15059165077582104,30
CD8_CTL_GZMB,pDC_IRF4,0.639174847300625,0.790184094591117,-0.15100924729049203,14
NK_bright_XCL1,Transitional_NK_GZMK,0.7899722890517326,0.941338047455835,-0.1513657584041025,8
CD8_Tcm_IFI44L,Switched_Bm_IGHDneg,0.7486293396667499,0.900172981412794,-0.15154364174604407,13
NKT_NCR1,Transitional_NK_GZMK,0.7969991957815833,0.948599359810198,-0.15160016402861476,17
CD4_Th_LMNA,ncMono_FCGR3A,0.6836689266164764,0.836646106769369,-0.15297718015289263,8
CD4_Th17-like_RORC,Transitional_NK_GZMK,0.749335421568267,0.902413761955235,-0.153078340386968,14
CD4_Tn_CCR7,CD4_Treg_FCRL3,0.7733092202639179,0.926534425319584,-0.15322520505566606,25
CD4_CTL_GZMH,CD8_Tem_CCR7neg,0.8031166889958751,0.956409821330659,-0.15329313233478392,17
CD4_Th_CCR4,gdT2_GZMK,0.7628775071713196,0.916300997121776,-0.1534234899504564,8
CD4_Th22-like_CCR10,MK_GP9,0.5300992589936102,0.683989466720421,-0.15389020772681083,6
CD4_Tn_LIMS1,CD8_Tem_CCR7neg,0.7573731699218849,0.911383827775408,-0.1540106578535232,10
CD8_Tcm_IFI44L,Mature_NK_dim_FCGR3A,0.7498619706775425,0.904059649665569,-0.1541976789880265,15
MAIT_SLC4A10,NK_bright_XCL1,0.7307895664934827,0.885622613036239,-0.15483304654275631,10
NK_bright_XCL1,ncMono_C1QA,0.6496884592197555,0.804664013280972,-0.15497555406121655,8
Terminal_NK_dim_CD160neg,Transitional_NK_GZMK,0.7788749592932114,0.934515075413257,-0.15564011612004558,9
CD4_Th_LMNA,CD8_Tn_CCR7,0.7714382425373398,0.928596890286848,-0.15715864774950816,16
CD4_Treg_FCRL3,NKT_NCR1,0.7325682525073763,0.889932085630537,-0.1573638331231607,21
CD8_Tcm_IFI44L,Switched_Bm_IGHE,0.7429930704731195,0.900381759308528,-0.15738868883540857,9
CD8_Tcm_IFI44L,Transitional_NK_GZMK,0.7519677901242829,0.909849006677292,-0.15788121655300902,10
CD4_Th1-like_GZMK,cMono_IL1B,0.6184109749206468,0.776782452635084,-0.15837147771443727,9
CD8_Tcm_IFI44L,MK_GP9,0.4854030093663741,0.644094815179661,-0.15869180581328696,6
CD4_CTL_GZMH,CD4_Th1-like_GZMK,0.7834238505563742,0.94257178238192,-0.15914793182554576,15
CD4_Tcm_CXCR5,intMono_GFRA2,0.5914626982315413,0.751726210445462,-0.16026351221392066,5
Switched_Bm_IGHE,Transitional_B_MME,0.765243876412937,0.925534546135193,-0.16029066972225603,8
Switched_Bm_IGHDneg,gdT2_GZMH,0.6948272137649109,0.856948037783987,-0.16212082401907613,12
CD8_CTL_GZMB,Switched_activated_Bm_CD86,0.6830725754644422,0.846740389467888,-0.16366781400344577,19
CD4_Tn_CCR7,DC2_CD1C,0.6152131037906096,0.779387661006077,-0.16417455721546748,14
CD4_Treg_FOXP3,NKT_NCR1,0.7351951893693386,0.899544823384477,-0.16434963401513847,21
CD4_Tcm_CXCR5,CD4_Tn_CCR7,0.7893354116526906,0.95476653576924,-0.16543112411654937,33
Bn_TCL1A,DC2_CD1C,0.629286472925761,0.795274887030951,-0.16598841410518994,8
Mature_NK_dim_FCGR3A,NKT_NCR1,0.8078311712492261,0.974040973021619,-0.16620980177239286,34
CD4_Treg_FOXP3,CD8_Tcm_IFI44L,0.7634120205222834,0.930469871784352,-0.16705785126206862,13
CD4_Th1-like_GZMK,intMono_GFRA2,0.5972987740527426,0.76439138079107,-0.1670926067383275,5
CD4_Tn_SOX4,pre-Switched_Bm_JAM3,0.6749358196754909,0.842208784250934,-0.16727296457544316,6
Bn_TCL1A,CD8_Tcm_IFI44L,0.6632244334764424,0.831121885466058,-0.1678974519896156,14
CD8_CTL_GZMB,Mature_NK_dim_FCGR3A,0.7695029345824845,0.937480465033459,-0.16797753045097452,43
DC2_CD1C,Switched_Bm_IGHDneg,0.6655813424172936,0.835736833818367,-0.17015549140107344,7
MAIT_SLC4A10,ncMono_C1QA,0.6170802516488462,0.787696353010282,-0.1706161013614358,16
CD4_Th17-like_RORC,cMono_CD14,0.6671765895973283,0.83796054754531,-0.17078395794798173,20
CD8_Tem_CCR7neg,NK_bright_XCL1,0.7320472359590183,0.902936452345077,-0.1708892163860587,10
CD8_Tem_CCR7neg,MAIT_SLC4A10,0.7874093385047489,0.95846021440577,-0.17105087590102108,37
Mature_NK_dim_FCGR3A,gdT2_GZMK,0.7392718514633125,0.910338676684418,-0.1710668252211055,11
gdT1_TRDV1,ncMono_C1QA,0.6602843551922132,0.832091539827988,-0.17180718463577482,5
pDC_IRF4,pre-Switched_Bm_JAM3,0.6442054406163564,0.816280288079231,-0.1720748474628746,8
NK_bright_XCL1,Transitional_B_MME,0.6575598092406559,0.830497877464121,-0.17293806822346502,5
CD4_Th17-like_RORC,cMono_IL1B,0.6018005948263774,0.774962893001281,-0.17316229817490358,9
CD4_Tfh-like_CXCR5,CD8_Tn_CCR7,0.7804651448006611,0.954885721037988,-0.17442057623732687,48
MAIT_SLC4A10,pDC_IRF4,0.6339772807691966,0.809101105115115,-0.17512382434591844,13
Transitional_B_MME,Unswitched_Bm_CD1C,0.7723731882409314,0.947995484013536,-0.17562229577260458,11
CD4_Treg_FCRL3,gdT2_IL12RB2,0.7510527478157193,0.926909477587344,-0.1758567297716247,19
CD4_Th1-like_GZMK,Transitional_NK_GZMK,0.7355759744335756,0.911936952191178,-0.1763609777576024,17
CD4_Tcm_IFI44L,CD4_Tn_CXCR5,0.7790606826780413,0.955544331172993,-0.17648364849495168,7
CD8_CTL_GZMK,NK_bright_XCL1,0.7276844222051648,0.90453175454543,-0.17684733234026517,10
CD8_CTL_GZMB,gdT2_IL12RB2,0.7768398219650055,0.953772358404243,-0.17693253643923756,31
CD8_CTL_GZMB,NK_bright_XCL1,0.7086570776315355,0.886209529922175,-0.17755245229063954,10
CD8_CTL_GZMB,gdT2_GZMH,0.7842255833469765,0.96207921667319,-0.1778536333262135,23
CD4_CTL_GZMH,CD8_CTL_GZMB,0.7840454760526803,0.962193189655541,-0.17814771360286075,18
CD4_Tcm_IFI44L,CD4_Treg_FCRL3,0.7678092069358465,0.946438181311474,-0.17862897437562741,8
Atypical_Bm_ITGAX,Terminal_NK_dim_CD160neg,0.6454907970393714,0.824793018683367,-0.17930222164399556,5
Transitional_B_MME,pDC_IRF4,0.6248432952329684,0.804781478919772,-0.1799381836868036,10
CD4_Tn_CCR7,cMono_CD14,0.6146868643757349,0.794840363897414,-0.18015349952167903,38
CD8_Tn_CCR7,DC2_CD1C,0.6258817879993925,0.806045457154724,-0.18016366915533144,12
CD8_Tn_CCR7,pDC_IRF4,0.6293915831182124,0.810014046127415,-0.1806224630092026,15
CD4_Tn_CCR7,cMono_IFI44L,0.5468557080480966,0.727759139148158,-0.18090343110006146,11
NKT_NCR1,Switched_activated_Bm_CD86,0.6543084478809171,0.835803427643274,-0.18149497976235685,18
CD4_CTL_GZMH,CD8_CTL_GZMK,0.7688513331396476,0.950406845352179,-0.1815555122125314,14
CD8_Tem_CCR7neg,DC2_CD1C,0.6472501653192017,0.828918282724943,-0.1816681174057413,12
Switched_activated_Bm_CD86,Transitional_NK_GZMK,0.6489195024372677,0.831187613328265,-0.18226811089099726,13
CD4_Treg_FCRL3,Transitional_NK_GZMK,0.7110461113225268,0.893771737957407,-0.18272562663488023,13
CD4_Tfh-like_CXCR5,Proliferative_NK_MKI67,0.6380281245405753,0.821087847358839,-0.18305972281826366,6
CD4_Tcm_IFI44L,pre-Switched_Bm_JAM3,0.6741069272173746,0.857390086507188,-0.1832831592898133,6
CD4_Th17-like_RORC,cMono_IFI44L,0.6163605581037138,0.79979066989584,-0.1834301117921262,7
CD4_Th1-like_GZMK,CD4_Tn_LIMS1,0.7445768071710434,0.928768156417764,-0.18419134924672065,8
CD8_CTL_GZMK,NKT_NCR1,0.7453697415470603,0.929846341598373,-0.18447660005131272,23
CD4_Th_CCR4,MAIT_SLC4A10,0.7274090001435607,0.911981882215333,-0.18457288207177236,12
CD4_Tcm_CXCR5,CD4_Th17-like_RORC,0.7582640813740168,0.943142749387001,-0.18487866801298425,25
CD4_Th_CCR4,cMono_CD14,0.6512832106728873,0.836637956450716,-0.18535474577782873,8
CD4_Tn_CCR7,CD8_Tn_CCR7,0.7898867067253431,0.975479209035754,-0.1855925023104109,61
cMono_IL1B,gdT2_GZMK,0.5559382051998726,0.741550942781299,-0.18561273758142638,6
Atypical_Bm_ITGAX,Switched_activated_Bm_CD86,0.7419200825592402,0.927595794607778,-0.18567571204853772,10
CD4_Tn_LIMS1,CD4_Tn_SOX4,0.758114934052163,0.944032500391823,-0.18591756633965995,8
CD4_Th22-like_CCR10,Switched_Bm_IGHE,0.6924188542110883,0.878577559326592,-0.1861587051155037,8
CD4_Tem_CCR7neg,ncMono_C1QA,0.6275148545936751,0.813979898959468,-0.18646504436579292,14
CD4_Tfh-like_CXCR5,NKT_NCR1,0.7113740044649525,0.898083854718903,-0.18670985025395048,32
CD4_Th_TNFRSF11A,CD4_Treg_FOXP3,0.7457083770752455,0.932656156800956,-0.18694777972571053,18
CD4_Th_LMNA,Switched_Bm_IGHE,0.7031763509620591,0.890977504462304,-0.18780115350024484,9
CD4_Th_CCR4,CD8_CTL_GZMK,0.7328441206263988,0.921908876788448,-0.1890647561620492,12
Bn_TCL1A,Transitional_B_MME,0.7781570623934924,0.967411937530657,-0.18925487513716466,13
CD4_Th_TNFRSF11A,Switched_Bm_IGHDneg,0.6997931171496365,0.889549598485513,-0.18975648133587641,13
MAIT_SLC4A10,cMono_CD14,0.6300472757182661,0.820574247741082,-0.19052697202281588,28
NKT_NCR1,gdT2_GZMH,0.7753721814704692,0.966103086420237,-0.19073090494976785,20
Atypical_Bm_ITGAX,CD4_Th_TNFRSF11A,0.6608393706916726,0.851704432780863,-0.1908650620891904,10
CD4_CTL_GZMH,pDC_IRF4,0.6174458402275776,0.808802704070546,-0.19135686384296835,8
Switched_activated_Bm_CD86,pre-Switched_Bm_JAM3,0.7552749884801416,0.946915909804598,-0.19164092132445643,12
CD4_Treg_FCRL3,MAIT_SLC4A10,0.7224294320266158,0.914114556620037,-0.19168512459342124,23
CD8_CTL_GZMK,Transitional_NK_GZMK,0.735844799820797,0.927691776470949,-0.19184697665015205,14
Bn_TCL1A,gdT2_GZMH,0.6319603059528169,0.82381570397753,-0.19185539802471308,17
CD8_CTL_GZMK,DC2_CD1C,0.6428999428290334,0.834882552718764,-0.1919826098897306,11
CD4_Th_LMNA,CD8_CTL_GZMB,0.7205413061522346,0.913075664484163,-0.19253435833192845,16
CD4_Th1-like_GZMK,NK_bright_XCL1,0.7041357476300266,0.897195925834243,-0.1930601782042164,10
Mature_NK_dim_FCGR3A,Terminal_NK_dim_CD160neg,0.7494683257735645,0.942959403068156,-0.19349107729459147,12
CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,0.7490169165953761,0.942744779866168,-0.19372786327079194,16
CD8_Tem_CCR7neg,Transitional_NK_GZMK,0.7295677054955814,0.923405239214889,-0.19383753371930768,18
CD4_Tn_CCR7,CD8_Tcm_IFI44L,0.7472623505748001,0.941852213767137,-0.19458986319233695,17
CD8_Tcm_IFI44L,CD8_Tn_CCR7,0.7697523113308049,0.965195153075764,-0.19544284174495907,17
DC2_CD1C,Switched_Bm_IGHE,0.6284149744551882,0.824060637670202,-0.19564566321501375,6
CD4_Tn_LIMS1,Unswitched_Bm_CD1C,0.6864795879933031,0.882908337025194,-0.1964287490318909,6
CD8_Tem_CCR7neg,cMono_IFI44L,0.577630330883438,0.774824032131244,-0.197193701247806,9
