,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_IL6,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_CR1,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tn_CXCR5,CD4_Tn_LIMS1,CD4_Tn_SOX4,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,CD8_Tn_SOX4,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,Immature_T_CABP4,MAIT_SLC4A10,MK_GP9,Mature_NK_dim_FCGR3A,NKT_IFNG,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,Unswitched_Bm_IL6,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
ILC2_IL2RA,0.86582937133126,0.83529231921138,0.84723823265126,0.80060814744074,0.86746029335133,0.864061513700166,0.866332948446674,0.864818696885449,0.856817139852054,0.864517091914357,0.876307302042407,0.914477697147201,0.879230368506609,0.721815205542708,0.86315374593985,0.906917540632506,0.848190133108994,0.890276884252042,0.899409843901589,0.923912372960787,0.935040430924721,0.862523097481332,0.849997487847274,0.797889469988751,0.864802546180862,0.897508197132532,0.894247306025583,0.86041301193749,0.849506360322156,0.922358590400818,0.692016578967547,0.673022558913855,0.679923538936328,0.810087086396735,1.0,0.79702316014832,0.642774313040442,0.62549947146435,0.666261614550527,0.596485460369022,0.631748433916059,0.668498047656175,0.595302059716663,0.644022365984907,0.562153131357,0.662469661332305,0.828702636643721,0.640089484969736,0.621547368178036,0.61659934884491,0.62093891104946,0.658149865489172,0.619004215636332,0.630158069253879,0.617511511992824,0.66809550352757,0.607618915954019,0.608599398949408,0.637246241593387,0.666097335294795,0.610388549380847,0.635194194773716,0.631622431975202,0.653827568035573,0.627135562559986,0.652383395420011,0.629897673834111,0.627433783268283,0.828914455449675
Immature_T_CABP4,0.819179307271528,0.818606917760608,0.806720746597728,0.852829682877195,0.84388217086232,0.886451445717812,0.878746691864895,0.884792599719815,0.0,0.0,0.0,0.0,0.865110360536198,0.816623090462189,0.868102861617702,0.869200137025793,0.889837874355147,0.88991188906268,0.883596480302448,0.877294892525692,0.0,0.885209176027519,0.87355324421219,0.853388842139499,0.881080314089495,0.825578806361792,0.892279252178885,0.876920914084434,0.898970467147934,0.848030190866106,0.810716038254122,0.829149055274664,0.839982400276578,0.846570452443499,0.79702316014832,1.0,0.865726425620447,0.659772483507628,0.847423696333923,0.831221447071154,0.842423408629551,0.845438282355394,0.805666845284707,0.773745257840446,0.673506705635091,0.77444085415187,0.837713533994321,0.833030715258176,0.833212723024641,0.835148947697383,0.853166840355226,0.851551406448076,0.853329101830999,0.836393914344026,0.823218081926373,0.845890923198122,0.736729262365445,0.805921038376839,0.803653338725667,0.881575327307821,0.861804003376307,0.856898582257671,0.860686298518386,0.779881318832759,0.818735105346272,0.828316347506583,0.753308776070058,0.812199904802649,0.0
MAIT_SLC4A10,0.839062418176018,0.774626479404781,0.782897350665637,0.839604126308597,0.94652332656498,0.927390605492416,0.921726215115862,0.940039523722243,0.933589265796501,0.954783872143788,0.950819841259822,0.936581305689254,0.911981882215333,0.711995825966678,0.943043601355203,0.938585084706995,0.901187336458365,0.918962558153949,0.903166570518477,0.902364375251949,0.881046576317159,0.914114556620037,0.920906175871648,0.933859076765461,0.954775718850878,0.855491978981144,0.934776149128621,0.95846021440577,0.922267843410725,0.894556521319881,0.754021447002253,0.820161577768287,0.798597606346059,0.814436057505054,0.642774313040442,0.865726425620447,1.0,0.499673342629525,0.910360082772253,0.913499458333996,0.926988291351802,0.885622613036239,0.802240427042481,0.818826769003789,0.733005423704008,0.777503669213401,0.900296068381619,0.859879170247541,0.854339576337118,0.864843041531548,0.88454773959573,0.85018850538864,0.913446619422796,0.855793241321164,0.792236732054014,0.820574247741082,0.733779884782119,0.770793514990254,0.753791644384468,0.87485365894892,0.941411754058115,0.945071106742715,0.964272590913378,0.739262641951005,0.787696353010282,0.787885456218272,0.726095221417162,0.809101105115115,0.842920140308571
MK_GP9,0.528072792966114,0.721547835726549,0.648316049366226,0.496110972040734,0.623314818759455,0.584785017194325,0.693789738481061,0.567184752828208,0.532020717868149,0.574589524843453,0.587876786099636,0.683989466720421,0.655325258983663,0.587660202666071,0.654305303581578,0.621161906322897,0.479908856276808,0.614053847550012,0.675142914647866,0.65029484284395,0.715583318702128,0.600093576124677,0.643046840137242,0.513188179322968,0.634475390329709,0.750601894030731,0.644094815179661,0.53919684126012,0.497788878143838,0.730482822790153,0.396797436137784,0.419781712142454,0.431068455556354,0.651962056449588,0.62549947146435,0.659772483507628,0.499673342629525,1.0,0.48472268942398,0.426694157996033,0.486930914925696,0.391673893032724,0.416907487794668,0.347613053074657,0.378660536660835,0.631039543900948,0.718403829832936,0.377695246802597,0.377511437760776,0.412234844966986,0.450157399919359,0.390494718600482,0.441392797093735,0.387899419309182,0.412425961664603,0.470366251492811,0.393623092471378,0.396733139213658,0.390928780695886,0.42240261303989,0.42557942494474,0.430052992092487,0.453819555934293,0.393645988995167,0.416201564840698,0.423016294651633,0.385928333734484,0.398844173370486,0.496527176622413
Mature_NK_dim_FCGR3A,0.824511891682078,0.767961220149757,0.768487605592572,0.82668509406641,0.931866165883775,0.876645179097757,0.884654212507792,0.888009175384962,0.882443669552373,0.902255320231502,0.89511262251264,0.888756688937583,0.864778035222057,0.699827878025741,0.894896761900476,0.886111181440423,0.85322745071183,0.875697311654638,0.871936277012447,0.86498289287992,0.863890605660228,0.877180751411287,0.880926360080473,0.937480465033459,0.914739232613,0.841397005709524,0.904059649665569,0.923554645250199,0.875271335457334,0.887372726888649,0.540489928397953,0.818992868237783,0.82904979724677,0.789106704450741,0.666261614550527,0.847423696333923,0.910360082772253,0.48472268942398,1.0,0.848228806598138,0.974040973021619,0.917546931596834,0.751177140082552,0.701824743775931,0.573506946374746,0.85101863634587,0.890774480067831,0.838064625682425,0.824958457954272,0.824546463055177,0.942959403068156,0.814067870210107,0.956764128343979,0.825465917577974,0.802143040308756,0.780323636379639,0.73295046897463,0.743069089466838,0.737959719613576,0.883474519377711,0.946497992572899,0.910338676684418,0.93455408268299,0.747699447459606,0.77738477423621,0.788005967795376,0.716699126798057,0.759510089109332,0.824391251639505
NKT_IFNG,0.841048623438395,0.807986178722261,0.808689520969364,0.767942423738427,0.952891257059376,0.853902746191159,0.889289029934609,0.89502240050792,0.8736418374587,0.898824111802154,0.881079176623831,0.897826726203755,0.873040366982349,0.770947974519436,0.915471648476503,0.906765107354834,0.823939385077421,0.882647955488377,0.867770715841594,0.85188204211841,0.911479772303205,0.874911726316984,0.883364784654553,0.934425267284444,0.929674015823743,0.842105536620468,0.885602207359286,0.92385678140601,0.847643413245989,0.902516931418619,0.72294128483822,0.735826776271567,0.714964163356279,0.73525624215502,0.596485460369022,0.831221447071154,0.913499458333996,0.426694157996033,0.848228806598138,1.0,0.95219252881856,0.797567460320517,0.793037178754768,0.727672096989433,0.572510005718943,0.85281436219947,0.930394696831166,0.771004010850256,0.766103898275528,0.780603423202784,0.840625490640781,0.76823746834105,0.834877369465617,0.784221766176253,0.780063839564591,0.77386105063622,0.742583903762173,0.743137377980608,0.751668861823841,0.780082504189497,0.843898687458624,0.820870469372876,0.813084706597931,0.710320465639013,0.783301807222068,0.754012719529733,0.727557018875369,0.715685482023173,0.842789591807913
NKT_NCR1,0.82535770832045,0.785598775838906,0.779606146399785,0.828444638748486,0.953825846878247,0.889819947769842,0.881383423265874,0.906232638698695,0.898083854718903,0.918882668920625,0.911619993320446,0.897478140252923,0.872365863937914,0.704288562852609,0.900073509643366,0.904325471689237,0.861541930373718,0.878321625492684,0.864381266029237,0.863437083375764,0.869127615836196,0.889932085630537,0.899544823384477,0.964502702984168,0.929846341598373,0.850306181906965,0.90394264430603,0.946492780314523,0.874784238305402,0.888048716400015,0.720430100537845,0.814349878488395,0.753475844972978,0.794177471020648,0.631748433916059,0.842423408629551,0.926988291351802,0.486930914925696,0.974040973021619,0.95219252881856,1.0,0.901591174729571,0.77206606176226,0.776659582229116,0.699886369524499,0.828800199460352,0.901166931493993,0.832531348698438,0.823217892965551,0.835803427643274,0.949454920521334,0.818953632172269,0.948599359810198,0.817730000160182,0.741209069733156,0.82135046957696,0.724664648098717,0.764141317009367,0.753097982946042,0.841241925573251,0.966103086420237,0.929478452595555,0.946912463365234,0.738171910289223,0.800701323918595,0.815426382548707,0.729905041439359,0.783802214113995,0.830112208058381
NK_bright_XCL1,0.860794680728783,0.860621316375288,0.842440117303143,0.831123240673462,0.901520621055771,0.884299474784453,0.897938123509445,0.885890700550768,0.875459402525969,0.897195925834243,0.891229228018233,0.904704256401265,0.891106294817131,0.714244430813272,0.908632990153997,0.911690855568107,0.850888710099342,0.889758477630327,0.892534045618413,0.889663408033249,0.863654902280924,0.901071177288466,0.882702053854964,0.886209529922175,0.90453175454543,0.843069153045164,0.903484035088295,0.902936452345077,0.86585049681581,0.890598110864289,0.802481032728873,0.818285613569698,0.810645251548662,0.806425780390143,0.668498047656175,0.845438282355394,0.885622613036239,0.391673893032724,0.917546931596834,0.797567460320517,0.901591174729571,1.0,0.819621865920076,0.828876143103558,0.695722044883012,0.816503895350061,0.881356959862927,0.837839208761507,0.827557675498139,0.829623280090512,0.907283901970107,0.830497877464121,0.941338047455835,0.835864593959131,0.77690303886737,0.812420104577139,0.760369257807461,0.787993201935179,0.767882096871598,0.867864598116397,0.902303151958571,0.903779808687171,0.902832553889782,0.764854909244155,0.804664013280972,0.807276093226973,0.785168907352893,0.794026442935124,0.847271180242853
Plasma_IGHA1,0.834946221158394,0.828476611384538,0.822758531712722,0.793811213158959,0.80961570199204,0.811534589174915,0.856595943152454,0.810490348627224,0.793252699367838,0.818601543335685,0.815752209007273,0.83689413452015,0.833201240331584,0.657500012076136,0.849753326545502,0.824818492436604,0.75876443155878,0.825970398771806,0.856394637263524,0.838371415275797,0.841715670807983,0.82591290717704,0.833952071030647,0.795132973974211,0.841091389069737,0.806155821204794,0.841842503597456,0.805581529072613,0.778434646220471,0.860201281966029,0.758483957729433,0.722258960632363,0.740667471518897,0.754611148907245,0.595302059716663,0.805666845284707,0.802240427042481,0.416907487794668,0.751177140082552,0.793037178754768,0.77206606176226,0.819621865920076,1.0,0.920038738317151,0.897829779067861,0.721459173166323,0.859019378158403,0.788135352066279,0.778446024801535,0.802822008201189,0.756161588622504,0.765700045040568,0.766201937961144,0.777417878151365,0.778199433129217,0.719792320752522,0.686704085953469,0.715821573376627,0.694395113298748,0.792699267172003,0.77058942697387,0.794406368449749,0.782943535563859,0.711894227699416,0.734048526461402,0.734497015672021,0.698018268415612,0.760121113863559,0.83313436223153
Plasma_IGHG1,0.832275230601651,0.821774914154087,0.802399986437822,0.793899636575465,0.80105428024229,0.804775236881911,0.842063701983761,0.826156798393005,0.80006473378253,0.821703894672061,0.821896496192348,0.840767727434366,0.839480154237877,0.65078196233105,0.846859088414619,0.840618405018937,0.754587364768767,0.812265348813225,0.833982001749289,0.853584705310771,0.830759416415165,0.817786247763475,0.837865447193292,0.788708803576691,0.843148414645125,0.817479785589806,0.844630481239396,0.809950442552045,0.760842585258595,0.850907626637002,0.693269813411686,0.696390777277883,0.69799012171488,0.787425948772826,0.644022365984907,0.773745257840446,0.818826769003789,0.347613053074657,0.701824743775931,0.727672096989433,0.776659582229116,0.828876143103558,0.920038738317151,1.0,0.764369826334422,0.709756624333578,0.848535630088081,0.740284998462069,0.740482808245119,0.75966391896887,0.662456804491899,0.70698966574657,0.713569169077619,0.743397108179306,0.72977541830836,0.696457212442903,0.695526188416512,0.719365841921797,0.70880314415011,0.755084799241753,0.698933308193566,0.718359578852834,0.716282597738119,0.69566959169748,0.696259618152924,0.697621664390861,0.671715401556404,0.702245830906861,0.826702861598878
Plasmablast_MKI67,0.721886001342465,0.695268276166554,0.723447228507936,0.718671290928951,0.720681252319554,0.739167974499477,0.74058333033124,0.734495956438695,0.749946260575185,0.720045278842504,0.736507293964448,0.728938240493077,0.80719246237185,0.658766118948148,0.77881112609562,0.741741423305635,0.692732873976112,0.736077547323375,0.741277673116816,0.726689439529476,0.727636079983615,0.734265656751901,0.747586880610418,0.711000856675178,0.767157089074248,0.699665372363282,0.738218697855387,0.750444078205296,0.723904224201835,0.802567379517547,0.549487174361823,0.549227383487177,0.615233239375398,0.720015739624282,0.562153131357,0.673506705635091,0.733005423704008,0.378660536660835,0.573506946374746,0.572510005718943,0.699886369524499,0.695722044883012,0.897829779067861,0.764369826334422,1.0,0.666335978594993,0.838203886686418,0.559390606963289,0.555984117433681,0.602836083533872,0.589759626363445,0.542516493887973,0.639396234254778,0.593637280790348,0.72123720616641,0.533677930908715,0.678548539720252,0.58258097098805,0.60498003353396,0.561217487272844,0.550767559050102,0.636661735832293,0.604151463162887,0.523898034159125,0.554549370951808,0.524252923001348,0.490794825479539,0.535570618275143,0.73009038577461
Proliferative_NK_MKI67,0.811872865597854,0.809036971279945,0.790329720743522,0.746927278002587,0.909205442543776,0.827522309530068,0.861782631044175,0.833953398260775,0.821087847358839,0.864299899343628,0.846566774099186,0.871344682882506,0.84583599525718,0.714697076419945,0.866089544345501,0.857318881515656,0.771231841843371,0.848007051398926,0.846824058403142,0.827793967765526,0.860454421319251,0.825667092747859,0.839490385266056,0.868676318256197,0.880529250999315,0.827304402590201,0.845483542720215,0.875992511123986,0.785059177333085,0.87075925107428,0.71099783754037,0.735764799932451,0.71045423103782,0.620305043696284,0.662469661332305,0.77444085415187,0.777503669213401,0.631039543900948,0.85101863634587,0.85281436219947,0.828800199460352,0.816503895350061,0.721459173166323,0.709756624333578,0.666335978594993,1.0,0.822148071144077,0.74281701447652,0.715168868611659,0.713066722669599,0.835445759460565,0.701193238572859,0.847432995561609,0.717104965810048,0.700234253185879,0.75095560667526,0.69973182126553,0.703671624288452,0.732075649003152,0.721925404594911,0.808402109280345,0.786554410009992,0.790491426371157,0.709366128487857,0.750915266310726,0.745793157015252,0.703422690737052,0.67784706963799,0.783316383580947
Proliferative_T_MKI67,0.804561096995682,0.763189025730425,0.78283306483139,0.775306943374569,0.918749220083367,0.873164230528069,0.878627386559419,0.881304048395103,0.877987340612251,0.880646086198925,0.880966777795747,0.89553548843824,0.874979295434857,0.648156423195386,0.891925841348947,0.886201914780805,0.823621892307449,0.863706212684101,0.872393200280391,0.857000619136651,0.857129671292052,0.867218724730106,0.886104807339077,0.893797679629991,0.897359177111734,0.846327748475172,0.878500388441299,0.90003194159611,0.833438615770997,0.86874365395782,0.826605810770107,0.832297113163955,0.789614500262769,0.787009418058431,0.828702636643721,0.837713533994321,0.900296068381619,0.718403829832936,0.890774480067831,0.930394696831166,0.901166931493993,0.881356959862927,0.859019378158403,0.848535630088081,0.838203886686418,0.822148071144077,1.0,0.843236958751797,0.839337331120304,0.851334017964276,0.88659992886262,0.828870895323799,0.900206845540882,0.834497240870582,0.790744953602729,0.838536644115065,0.811799412330729,0.823085051504697,0.810987059085213,0.866340728504456,0.905304932760936,0.904039120738972,0.901901311425362,0.808006087416381,0.833420018481048,0.830289075666241,0.787367334553963,0.815703544597027,0.78406585363146
Switched_Bm_IGHDneg,0.932928388746421,0.913245955459369,0.924005389079571,0.917412368606376,0.857665693511041,0.878377456373552,0.896362616083664,0.87543106178402,0.864743515226775,0.873063406429924,0.872277415918472,0.884314088264063,0.875024133861801,0.699264370247265,0.891243032654945,0.889549598485513,0.844877006943776,0.881434182676846,0.886782403635073,0.877370624477692,0.849491223636086,0.886610748672025,0.878506406087214,0.844257392733764,0.885381251558412,0.815599142149422,0.900172981412794,0.876125800598572,0.863266106133577,0.879627727776986,0.817040338197995,0.835736833818367,0.814960765523709,0.780840623193151,0.640089484969736,0.833030715258176,0.859879170247541,0.377695246802597,0.838064625682425,0.771004010850256,0.832531348698438,0.837839208761507,0.788135352066279,0.740284998462069,0.559390606963289,0.74281701447652,0.843236958751797,1.0,0.960820736696274,0.941323562579286,0.84104640803765,0.937321840330827,0.857250153164046,0.963679855059546,0.927182113094568,0.818682519513917,0.776464863980093,0.802524604035378,0.7849041493674,0.861276661718077,0.856948037783987,0.874081641127488,0.859012087771478,0.783852645759411,0.828820205123813,0.839078925047585,0.788396966623394,0.82696610665635,0.961996849831183
Switched_Bm_IGHE,0.929357544041426,0.910420628964432,0.926815020089866,0.926596323673379,0.846561306122477,0.866827736929397,0.890629908132733,0.865044488669635,0.857320249802752,0.861879042446736,0.865101327300667,0.878577559326592,0.874170076109012,0.706446378705509,0.890977504462304,0.888040081507079,0.835438048408614,0.880197121035324,0.879956160837531,0.881358740735055,0.844483968612266,0.883749942470894,0.877770347841239,0.829388996942045,0.873504374407267,0.810349604253892,0.900381759308528,0.863548521294083,0.855953689858755,0.890833339267726,0.813845684377843,0.824060637670202,0.795764839844304,0.797023051570983,0.621547368178036,0.833212723024641,0.854339576337118,0.377511437760776,0.824958457954272,0.766103898275528,0.823217892965551,0.827557675498139,0.778446024801535,0.740482808245119,0.555984117433681,0.715168868611659,0.839337331120304,0.960820736696274,1.0,0.955354046346142,0.822460624113191,0.925534546135193,0.836463798331679,0.94721016846442,0.948883976932639,0.803452091132652,0.803517689623216,0.809724401215893,0.802577006864979,0.857994171413541,0.848870233648073,0.854263343073524,0.847226564264344,0.785993973681451,0.808504137315256,0.817281626894129,0.782930707287959,0.81454007499361,0.949641679882528
Switched_activated_Bm_CD86,0.927595794607778,0.893651861082745,0.908866945908131,0.899808154926988,0.854958974657354,0.875625079960097,0.889449855336638,0.879968674619604,0.870245111954062,0.880185997014038,0.875879775139303,0.882077960724169,0.87877600862068,0.687414422652692,0.89341133868735,0.891970450509247,0.840285649878776,0.874307612470642,0.873185588288602,0.868743589554424,0.841529944329903,0.882261687120196,0.889073686747949,0.846740389467888,0.881955478989926,0.824152060645121,0.894668685185249,0.878634235393947,0.85769062473801,0.877266224806137,0.784080927490083,0.834396417699476,0.795038312844922,0.78930168834811,0.61659934884491,0.835148947697383,0.864843041531548,0.412234844966986,0.824546463055177,0.780603423202784,0.835803427643274,0.829623280090512,0.802822008201189,0.75966391896887,0.602836083533872,0.713066722669599,0.851334017964276,0.941323562579286,0.955354046346142,1.0,0.817222176883291,0.920462024745888,0.831187613328265,0.946097805904777,0.908071274084993,0.817778863039206,0.776565767567176,0.799431476318662,0.79933281290915,0.848319169000501,0.842694468150441,0.856560611005751,0.850652050375982,0.778145766742887,0.813331110139121,0.83101411719955,0.786715407075675,0.816454946637914,0.946915909804598
Terminal_NK_dim_CD160neg,0.824793018683367,0.798776863889674,0.781374155016324,0.799665008091683,0.922957901851797,0.862381042135424,0.876196957537553,0.886852818604272,0.86753975416058,0.884607264118517,0.877356719795346,0.876163122410595,0.860003110711869,0.697436786006562,0.883823518708955,0.88037010611395,0.831947613133803,0.871062290532898,0.851837917568559,0.861223979097332,0.847520354290548,0.871627362044986,0.873629651292922,0.935802552690173,0.908250193922112,0.826269862961816,0.888084818128722,0.908999472153847,0.83493626370875,0.861094607121009,0.53725830798612,0.789309853991089,0.832456651069684,0.738364515691674,0.62093891104946,0.853166840355226,0.88454773959573,0.450157399919359,0.942959403068156,0.840625490640781,0.949454920521334,0.907283901970107,0.756161588622504,0.662456804491899,0.589759626363445,0.835445759460565,0.88659992886262,0.84104640803765,0.822460624113191,0.817222176883291,1.0,0.812199668613846,0.934515075413257,0.823613174408834,0.797807088799003,0.753850622128467,0.717539480589752,0.754799172729363,0.750451375090487,0.867278488904603,0.926831576673606,0.898002958524087,0.909252535090552,0.73737099609439,0.739032386694057,0.739493991805705,0.686694728448184,0.729981836649045,0.818830567929465
Transitional_B_MME,0.92371482916463,0.929874662684524,0.948135428344402,0.967411937530657,0.8572986390959,0.868136131051476,0.885586095798338,0.861583053870086,0.853919129685147,0.865180059900082,0.859772746438095,0.868847664785613,0.868338206155975,0.69638217394966,0.879102012935763,0.883223655429476,0.840898245424708,0.87057256115011,0.863596612453358,0.872980689948266,0.854813562930738,0.8756467751565,0.86869251729482,0.8347983494329,0.874372750386552,0.831587509793462,0.883378287726653,0.866441282288188,0.857736559412013,0.876408882953608,0.766603905036775,0.803897861589566,0.772212405605222,0.803989367308809,0.658149865489172,0.851551406448076,0.85018850538864,0.390494718600482,0.814067870210107,0.76823746834105,0.818953632172269,0.830497877464121,0.765700045040568,0.70698966574657,0.542516493887973,0.701193238572859,0.828870895323799,0.937321840330827,0.925534546135193,0.920462024745888,0.812199668613846,1.0,0.827237853108186,0.947995484013536,0.911894444997484,0.796626623860863,0.735826417499084,0.766055743823771,0.756760170675954,0.829825775650426,0.824318240309542,0.823747133083139,0.824928835022943,0.746504065057319,0.792489031073661,0.807246284768369,0.746093215292702,0.804781478919772,0.938269320524255
Transitional_NK_GZMK,0.851775410947466,0.798274657331144,0.791304793135352,0.816896712494409,0.930927784446273,0.887903422769145,0.895698863584368,0.895745129501931,0.883873439973367,0.911936952191178,0.902413761955235,0.906816082219991,0.888308849637006,0.677740383798423,0.908938679107466,0.910975582495941,0.844819543902259,0.891921206860177,0.882287337008107,0.882525864041439,0.871382924703617,0.893771737957407,0.894631152735361,0.920782188139562,0.927691776470949,0.846457847654094,0.909849006677292,0.923405239214889,0.861909081702763,0.905146464526675,0.564662351223544,0.82513890648322,0.820990533127822,0.792783248602243,0.619004215636332,0.853329101830999,0.913446619422796,0.441392797093735,0.956764128343979,0.834877369465617,0.948599359810198,0.941338047455835,0.766201937961144,0.713569169077619,0.639396234254778,0.847432995561609,0.900206845540882,0.857250153164046,0.836463798331679,0.831187613328265,0.934515075413257,0.827237853108186,1.0,0.839386185781798,0.835632721364924,0.755607081345426,0.707187159786724,0.739624697452462,0.741146475009332,0.895615616314373,0.938822358603731,0.93580630051223,0.932875276861284,0.739255179869997,0.750139797682226,0.75465360824428,0.711690729457573,0.741365154690865,0.837274118029502
Unswitched_Bm_CD1C,0.941281225602403,0.926032432183568,0.93162888356467,0.939716596451089,0.856356133457261,0.873414653018964,0.885379692148632,0.87092047288265,0.857255408326989,0.870866099023292,0.861752125651361,0.878016927978447,0.860460600002423,0.702288417519061,0.890749866619682,0.888086947413732,0.841131700434369,0.879736509811009,0.882908337025194,0.884751186894224,0.854317668613903,0.880668005936814,0.877512465736791,0.834922654184823,0.880589764869678,0.816811915555853,0.895270778805045,0.868791395356525,0.85621799248221,0.888370796223694,0.802949890072587,0.836737000273822,0.806375365297614,0.82153597613309,0.630158069253879,0.836393914344026,0.855793241321164,0.387899419309182,0.825465917577974,0.784221766176253,0.817730000160182,0.835864593959131,0.777417878151365,0.743397108179306,0.593637280790348,0.717104965810048,0.834497240870582,0.963679855059546,0.94721016846442,0.946097805904777,0.823613174408834,0.947995484013536,0.839386185781798,1.0,0.940161430619008,0.815495564161977,0.78015864150985,0.793667592019537,0.796122191250682,0.859740243044034,0.848521249812965,0.856015637366046,0.848890310310636,0.766873436381993,0.817843013581248,0.83133603583602,0.778631457989649,0.811725848561485,0.965048165049285
Unswitched_Bm_IL6,0.928429073680341,0.918479313474494,0.924782449584514,0.912488491248264,0.816504422040563,0.839132536776623,0.894886421502542,0.822673038104502,0.801953470698029,0.823509586636592,0.824696197870529,0.836555742612248,0.862920898801364,0.740915141137629,0.87692412720847,0.838645127314987,0.801222011386163,0.862866409596509,0.872134332925153,0.866869226120885,0.851841935095422,0.859766945116739,0.850874016372945,0.741605131726729,0.841748630003675,0.824086660033368,0.861204481425831,0.811436745277099,0.805739105687644,0.904478670568175,0.805955871259902,0.840562743674451,0.754898245771626,0.826384125720859,0.617511511992824,0.823218081926373,0.792236732054014,0.412425961664603,0.802143040308756,0.780063839564591,0.741209069733156,0.77690303886737,0.778199433129217,0.72977541830836,0.72123720616641,0.700234253185879,0.790744953602729,0.927182113094568,0.948883976932639,0.908071274084993,0.797807088799003,0.911894444997484,0.835632721364924,0.940161430619008,1.0,0.798035013910132,0.777282316377721,0.819077735740832,0.80422722316661,0.834189515165867,0.802836908364791,0.861465537157428,0.818258509056434,0.792488660184347,0.813373495446522,0.810514191706444,0.787210734102718,0.748180818897735,0.949257876972485
cMono_CD14,0.821935760867591,0.756393502885714,0.765598352352616,0.789581220447263,0.832736398169807,0.841892490333084,0.850681660739472,0.847854046332149,0.828505983394672,0.840046269170954,0.83796054754531,0.85076274251156,0.836637956450716,0.699516817636163,0.841887023022048,0.840018758526228,0.794840363897414,0.837793335088835,0.847313944270334,0.824811060999153,0.835027041027935,0.830211281789359,0.8449314561078,0.825060969324294,0.841936159872492,0.808737244721857,0.860337776483436,0.837785063677814,0.808666029140446,0.855671555895495,0.565934440761757,0.925811917434868,0.864654572223875,0.794526957143628,0.66809550352757,0.845890923198122,0.820574247741082,0.470366251492811,0.780323636379639,0.77386105063622,0.82135046957696,0.812420104577139,0.719792320752522,0.696457212442903,0.533677930908715,0.75095560667526,0.838536644115065,0.818682519513917,0.803452091132652,0.817778863039206,0.753850622128467,0.796626623860863,0.755607081345426,0.815495564161977,0.798035013910132,1.0,0.933750968539689,0.961612213624279,0.961355327482138,0.720709856216161,0.766322423172863,0.732813201794694,0.769663310256588,0.93328697548616,0.933453722079204,0.925756171838149,0.868270349358187,0.774965965823753,0.814300442728613
cMono_CXCL10,0.796431144149075,0.770293897038619,0.758453910364032,0.708300689357525,0.770751621371477,0.733810309761902,0.832412345667906,0.763704044439824,0.71553091034801,0.758952735912953,0.751288795242733,0.810573716977551,0.818868367409039,0.679654605588592,0.795436052252118,0.764427034631234,0.674792237616019,0.771843080473865,0.808965930295165,0.798282612588079,0.780642899339271,0.737597279536214,0.797385089860594,0.705799447041105,0.775205661160789,0.804247866304662,0.790730227485643,0.734692870674838,0.686411306672371,0.815723634550011,0.601254539849854,0.904463232242248,0.84731742871583,0.79578509109089,0.607618915954019,0.736729262365445,0.733779884782119,0.393623092471378,0.73295046897463,0.742583903762173,0.724664648098717,0.760369257807461,0.686704085953469,0.695526188416512,0.678548539720252,0.69973182126553,0.811799412330729,0.776464863980093,0.803517689623216,0.776565767567176,0.717539480589752,0.735826417499084,0.707187159786724,0.78015864150985,0.777282316377721,0.933750968539689,1.0,0.899652445289779,0.887364972438678,0.734165313842049,0.707396537347136,0.700436420811673,0.722944810075561,0.877690320079011,0.87325261749315,0.854993035009561,0.837927138325947,0.734736651521483,0.783643086935717
