,AS_DC,Atypical_Bm_ITGAX,Bn_IFIT3,Bn_TCL1A,CD4_CTL_GZMH,CD4_Tcm_CXCR5,CD4_Tcm_IFI44L,CD4_Tem_CCR5,CD4_Tem_CCR7neg,CD4_Tfh-like_CXCR5,CD4_Th1-like_GZMK,CD4_Th17-like_RORC,CD4_Th22-like_CCR10,CD4_Th_CCR4,CD4_Th_LMNA,CD4_Th_TNFRSF11A,CD4_Tn_CCR7,CD4_Tr1_IL10,CD4_Treg_FCRL3,CD4_Treg_FOXP3,CD8_CTL_GZMB,CD8_CTL_GZMK,CD8_CTL_IFI44L,CD8_Tcm_IFI44L,CD8_Tem_CCR7neg,CD8_Tn_CCR7,DC1_CLEC9A,DC2_CD1C,DC_CSF2RA,HSPC_CD34,ILC2_IL2RA,MAIT_SLC4A10,Mature_NK_dim_FCGR3A,NKT_NCR1,NK_bright_XCL1,Plasma_IGHA1,Plasma_IGHG1,Plasmablast_MKI67,Proliferative_NK_MKI67,Proliferative_T_MKI67,Switched_Bm_IGHDneg,Switched_Bm_IGHE,Switched_activated_Bm_CD86,Terminal_NK_dim_CD160neg,Transitional_B_MME,Transitional_NK_GZMK,Unswitched_Bm_CD1C,cMono_CD14,cMono_CXCL10,cMono_IFI44L,cMono_IL1B,gdT1_TRDV1,gdT2_GZMH,gdT2_GZMK,gdT2_IL12RB2,intMono_GFRA2,ncMono_C1QA,ncMono_FCGR3A,ncMono_IFIT1,pDC_IRF4,pre-Switched_Bm_JAM3
NFATC2_+,0.0015391251721535504,0.0015296149643572474,0.001339508196969325,0.0013043547133473766,0.003368043617528992,0.0017903747467496894,0.0018940076837253527,0.002620026199803244,0.001969234051291734,0.0019153367437899883,0.0021912283880588515,0.002083442410986374,0.002111695442161306,0.002034013607021613,0.001974769227368562,0.0018916412259034822,0.00160760658439848,0.0022319548023894777,0.0016769171799930719,0.0020955144154586594,0.003450722015817048,0.0024826877039220213,0.0027210207295698652,0.0018787202894376164,0.002769303529211063,0.0015805927536170176,0.0016786122984507195,0.0014175709263229903,0.0013642282435545982,0.0013380961637534717,0.002276323151180613,0.0026725794124859313,0.004160216245292162,0.0038943564228661113,0.0029950308793755243,0.0017570022876523784,0.0017208037621934305,0.0016104246903014103,0.0035868036254086393,0.002662722834662482,0.001394315391501338,0.0013931011632720358,0.001610427762398325,0.003699788267667486,0.0013174463445347437,0.003481140090283475,0.0013548263501019732,0.001261732701220505,0.001256878090967081,0.0012518189115524891,0.0011999016208706266,0.001724825935755969,0.0035929474097286533,0.002924078694919482,0.0029870184628008074,0.0012405575665879443,0.0014285055033281633,0.0014745269471391404,0.00152075938303572,0.001396044356587233,0.0013388078611726029
NFATC3_+,0.0012273980617661683,0.001439742660065725,0.0014834906849823712,0.001438590882567934,0.0026406795968310806,0.001965826311343418,0.002002205040695213,0.00236371816585151,0.0020094142823331327,0.0020264135569599026,0.002102537764910149,0.001953129062329523,0.0020310767671329233,0.0020065898529103756,0.001987576432470872,0.0019894911254345372,0.0019748087915860374,0.002197553828808619,0.0019759312759102757,0.002049874499560722,0.0027287230466346707,0.002256872750756498,0.0023717574460789437,0.0020422648104799048,0.0024056415725584425,0.0019814913515928583,0.0012015380231466149,0.0009430040164548218,0.0011848575991510932,0.0014766559241277328,0.002117014754524603,0.0022370527719820506,0.0028201176488870145,0.002842716670759529,0.0022820996017474593,0.0015392129112564966,0.0015648869753977024,0.0015940661710605363,0.0025346773921059496,0.0021123999757871395,0.00139404751692566,0.0014149594466159984,0.0014731470661956088,0.0028797326429025327,0.0014260291099117961,0.0025405207712798925,0.0013390936032922568,0.0008736510363393874,0.0009417333046508411,0.0008744856630240906,0.0008074334199343592,0.0020354257784199357,0.0026941201343966964,0.002393062184543309,0.0023918515180118434,0.0008476567266721773,0.000937536553012184,0.001029665370148267,0.0010499318727392327,0.0012001433672460557,0.0014026525639530814
NFE2_+,0.0015621161326932458,0.0006014351880948548,0.0005622778482034043,0.0005704686965844156,0.0005912148668151021,0.0005687803201602897,0.0005564605862691176,0.000629176830715073,0.0006126163285278916,0.0005694892396920364,0.0005642904054776044,0.0006090549224324956,0.0006420373660667993,0.000641822907742832,0.0006320253684989885,0.000590176770742243,0.0005382549574298071,0.0005828566518581876,0.0005305749083154631,0.000583933697093563,0.0005883519892587141,0.0005562891739589716,0.0005814861408144855,0.0005872788024345766,0.0005559293421447671,0.0005604764288469123,0.0014943032539802476,0.002397131489211332,0.002484326839017196,0.0012651786776034153,0.000731167851980297,0.0006051024801125549,0.0006038463720321181,0.0005897078564616556,0.0005843514583884275,0.0008394918064241249,0.0008855644411437581,0.0007511946526460995,0.0006655549352293728,0.000677386537354176,0.0005576191882557113,0.0005268172479835822,0.0005825855080464075,0.0005813201744994537,0.0005790905035415643,0.0005785547892386155,0.0005401980621583509,0.003881077467277689,0.0034372411263876262,0.0038782501997751875,0.003532169453711146,0.0005740542916832261,0.0005767866213101803,0.0005905563057739217,0.0005633684662764365,0.003043611562446444,0.002632623447903309,0.002395294973877856,0.002266773802253891,0.001416106678583255,0.0004959214806196533
NFIC_+,0.002859209809977567,0.002450720137609235,0.002481069734314324,0.0025720420740804493,0.002631371865649441,0.003537093783318365,0.0035253715888341995,0.002932031109546078,0.0035099582705413195,0.003541775815772982,0.003107180617624243,0.003138124469469564,0.003321616249648553,0.00333587213513576,0.003368923839079457,0.003406650610576489,0.003707414393475611,0.0030462312593603977,0.0034420752642874003,0.0033019763637392673,0.0025879136639943806,0.0028034780225258053,0.0027205211696074007,0.0031338859257171075,0.002737586741666085,0.0033563178808015564,0.002551766547379019,0.002822582137820293,0.004399093464359083,0.0032332431197490174,0.003301318287812849,0.002588496011658689,0.0018693622050273719,0.0022098182805393675,0.0028624976747176336,0.002734062466719282,0.0026364567449346957,0.0020688911638804194,0.001574414205228869,0.0020850157367285275,0.002664071666746792,0.0027011098992397206,0.0026810302489072495,0.002667025829082714,0.0025866758222229712,0.0023696469844167326,0.002703971680587682,0.003115327363944444,0.0030333702610114885,0.0031439850276613144,0.0028579623831301304,0.0031952021205594165,0.0024512412043124388,0.0026089806379155445,0.0026347080422920825,0.0023797352436419218,0.002507963761664621,0.002802074572768425,0.0025876132494408754,0.0023381730752051865,0.002856391838944808
NFIL3_+,0.0031093833169030583,0.0020072242921941393,0.0012230978179228061,0.0011929818328666767,0.003302451709349136,0.0016693589073116112,0.0017220970213372372,0.002300625595538286,0.001957357966705032,0.0017442350572491358,0.002109530720091945,0.0021451971197696137,0.002232346906912205,0.002114767214752328,0.0021463461736646447,0.0020467220333833997,0.0015463415756919554,0.0021807402435360256,0.0014939818187436444,0.0019762940171943874,0.0034409934006008874,0.0023686921660819866,0.002530909312220241,0.001981276072902346,0.002672908533496555,0.0016998374612949417,0.0031682713340539068,0.003864848549566334,0.0035004394292789086,0.0022565296123288063,0.002544725750631253,0.002585862354201933,0.00452042664144415,0.004015587678959751,0.003208718892168263,0.002858894926426241,0.0027877440890391853,0.002941753080295257,0.004415274290704299,0.0036851449020629933,0.0015511412915671925,0.001428712671795931,0.0017528452628820816,0.003875259166144149,0.0012691195934279994,0.0036694204921771086,0.0015053901469269354,0.003998782841607316,0.0037330613152690797,0.003895137844630633,0.004128332324744119,0.0018639577016345648,0.003535400794055622,0.0028952182621950003,0.002864530475308361,0.004043982804828999,0.004102356644914279,0.004006724049874361,0.003969699819976244,0.0025478791143930682,0.0013709424191889967
NFKB2_+,0.001326737416636157,0.003551369273713975,0.0036361806258870684,0.0037085055660704396,0.0008142973169647284,0.0011374538353865066,0.0011252737063810877,0.0010607510579458464,0.0011616275583392081,0.001177363580740306,0.001059532192557988,0.001115457013697281,0.0011443938531528015,0.0011706959421738312,0.00114816753901588,0.001150121125514806,0.001011765793322282,0.0010050884974706032,0.0011726471597877073,0.0011859383814097515,0.0008012523504016294,0.0009564480936413024,0.0009816515756047777,0.0009454777612266389,0.0009069207910585541,0.0009410575999430812,0.0016590404345987399,0.001460259428624093,0.0018399756007411213,0.0012626608768343053,0.0013282784560230384,0.0008909879926018901,0.0006810007516906192,0.0007091459093824162,0.0009935163155007228,0.0016607233920191943,0.0017036188912656137,0.0012050118632858714,0.0006680015191526799,0.0007420954318690709,0.0038164149769672638,0.004040265511130984,0.003880313516906757,0.0009092852603677668,0.0037033753547936186,0.0008138660235877609,0.003852796628432156,0.0014383866612678743,0.0015788837365492618,0.00151278700532623,0.002050302088717332,0.001088850942841979,0.0007317920512906209,0.0008489175390608738,0.0008481377427769348,0.0015600712375934086,0.0015205479947884174,0.001404495654472127,0.0013437935362358136,0.0013666406956242896,0.004001274330913913
NR1D1_+,0.00030710989530376273,0.00030515192483023467,0.00039691931650991417,0.0003576202262799456,0.0005810056279478219,0.001492722952179048,0.0014121818082174114,0.0009657172622453325,0.0016547093089962614,0.0015677102064962434,0.001617080884391559,0.0024511737896040654,0.0017410468942488714,0.001500884469768682,0.0016605797629404722,0.0015417691965428039,0.0013052793852944096,0.0010022920409028986,0.0012984917675757117,0.001578361875402668,0.0003698597457488894,0.0010022808522705,0.0009566323858888688,0.0012362553952448305,0.0007381872931195879,0.0013494277122766995,0.00018404924190408768,0.00021999926941119937,0.00032196867306177835,0.0004280768828617463,0.001253066538713685,0.002112142617301617,0.00014294998942370254,0.00012317573945235896,0.0005565082321431215,0.0004438748252735008,0.0004941940361332894,0.0003573782240825127,0.00017529595508293766,0.0004523164805355268,0.00036996460334725787,0.00039452669421796656,0.0003876784130612322,0.00020237683343242896,0.00033668412745317943,0.00031817878952838615,0.0003250836684036995,0.00016421418396649702,0.00014603671324818889,0.00016783064379786755,0.00014315893618618036,0.0012229208955246078,0.00045991017414969245,0.0009258431546503745,0.0008940363957389205,0.00013500848720583882,0.00023966524462766908,0.0002903641426101842,0.0002716845574487003,0.0003918692118980338,0.0003301145135268988
NR1D2_+,0.0014039731966110332,0.0019048529654717122,0.0017536517609418587,0.001838619244419484,0.0034936224332502955,0.0029068252240497783,0.0029325011025086306,0.002935273136606135,0.0030902459290744143,0.0030951609075698166,0.0035790980619526975,0.0036233992497705877,0.0031636747889197507,0.0030110188921053556,0.0030460132745687694,0.0030475529099116398,0.002539167780136291,0.002522504434106961,0.0029870274700140617,0.003333314105449862,0.0031565586260905777,0.0034567623750043435,0.00310431629135011,0.002525994576182817,0.0032481635786240225,0.0022998359887064536,0.001200414408711328,0.0010029478031164198,0.0015108742033312034,0.0014931126038346496,0.0024666442166756384,0.004286392957314256,0.002803486769809537,0.0029538503042561854,0.0025255782157080657,0.00187538887361689,0.0017237486444378171,0.0014921329950645758,0.002324031893364662,0.0022720176955072745,0.001820448462989717,0.0017997202177419778,0.0018540160784018384,0.0028906668115003297,0.0017648772387104188,0.0029612858964700424,0.0018568513431591685,0.0007587933239772517,0.0008091690291285576,0.0007244365416251132,0.000687742400138198,0.0025881917241499064,0.003287735670136923,0.003498963198965274,0.003608854147076805,0.0007264721807696686,0.0007827355106014563,0.0009416092507091599,0.0009177367237164664,0.001558850479960781,0.0018912236377047528
NR2C1_+,0.001512224800773806,0.0021260029431869145,0.0024865152388895127,0.0024550777714569282,0.002600987830459294,0.003615988689088683,0.0033904917268457145,0.0028286130582123744,0.0035691535321998548,0.0034612663182257797,0.0030283026034287363,0.002907351758328559,0.002916915530426816,0.003211382407469024,0.0030863110073310884,0.0032253224077176236,0.003892954717305475,0.003235190786742982,0.00381998223560325,0.003485706580652922,0.002746835420893775,0.0029413964496943323,0.0024391253437413152,0.003405149223236539,0.0027902880001690537,0.0037382358016023725,0.0015102431137458475,0.0010613468718240742,0.0015607087993959293,0.0023124414518418297,0.0025468188292087687,0.0023598419309428307,0.002375789728466539,0.0022551071654724805,0.0027306008919243886,0.001916672521918701,0.002072574514913209,0.002154422677069626,0.001960191928793356,0.0020398430239603436,0.0024250138299805727,0.0025006151709454157,0.002211030611395595,0.0030518481034928395,0.0024387739466745647,0.002496177110838796,0.002321924852233349,0.0006681013301413284,0.000670554016990137,0.0006374969391166119,0.0006696166501359186,0.0037140191405203764,0.002422357134248711,0.0024557160813108263,0.0025215886114689024,0.0007898690603469068,0.0007694704323666622,0.0010435270368541387,0.0009464924678374603,0.0015807098055208575,0.0023204234591884944
NR4A1_+,0.0028261088660604685,0.0015633750135283632,0.0011235894622164354,0.001042924395970336,0.0009823074432039416,0.0010945551221509984,0.0011206402704223158,0.0011053096785142104,0.0011382057184772202,0.0010935395544831234,0.0011179864319161908,0.0012441799431118566,0.0012794306974463429,0.0011784323618892107,0.0012124725513007646,0.0011518162601460733,0.0010311834584820635,0.0010816630650797975,0.0010005333437694381,0.0010683701369928252,0.000993777807265517,0.001110837652846239,0.0011335021067365686,0.001119248562116624,0.0010922092593520386,0.0010821232111646814,0.0027744848831689596,0.003783800750363779,0.0031790051224265545,0.001652324414634693,0.0014740867664968346,0.0010411385903044432,0.0011681706180748685,0.0010486563532798177,0.001621420272961202,0.001397084464316229,0.0013832979120872058,0.001286866745552366,0.0011828587786353304,0.0012209502438216425,0.0012750829849128085,0.0011922808800487546,0.0012722615274861429,0.0011203758086070267,0.0010907452542460944,0.0012253655026066433,0.0012792132614680863,0.0036585159193660366,0.0041121054358384986,0.003794883585372271,0.0043029020289252215,0.0010620163650216499,0.0009757811787423139,0.0010830449402576003,0.0010529834706138664,0.00464030568863164,0.004910541621939432,0.004618016700323126,0.0046958923712759485,0.00195843740825815,0.001226718773821006
PATZ1_+,0.00533253476188594,0.005213954574280977,0.0054304418712067,0.005398849547496049,0.005122879973685308,0.00672621639332743,0.00665221727097438,0.0056809208555084565,0.006263177899452524,0.006358686203380117,0.0059801779484385705,0.006156519613348614,0.005982025535631207,0.006136015273398346,0.006232651053878113,0.0063017591649312706,0.0074033000015271445,0.006198332511423262,0.006823693897648879,0.005902310910477105,0.004988887622817745,0.005688707163115222,0.005594243473945173,0.007133085346149944,0.0055098985541836756,0.007646900047918227,0.00523935347723881,0.004621521216315173,0.004376161400158959,0.006429214956772883,0.005843223368183682,0.005476728570196819,0.004627005398429821,0.004721404525808477,0.005339706146373554,0.006200115058557417,0.006207287662562964,0.006570560226774503,0.005140253954648405,0.005819787985189154,0.005658272188672593,0.005631453955077878,0.005498143700362547,0.004643459576436655,0.005351971591516627,0.004942872442968233,0.005431327941367717,0.003968135810224029,0.003922498842444716,0.0039014261801673385,0.003770314696673648,0.006840512148415072,0.004995842868928061,0.005442672711190888,0.005329996845853192,0.004106779890796865,0.004026687497222398,0.004103626214220265,0.004075349739113167,0.005630680842962581,0.005383361059222561
PAX5_+,0.0005693599593788183,0.0029801313982060107,0.004065224645793209,0.004240896745977934,0.00016779423062387994,0.00028872314799498346,0.00028754612723438797,0.0002997449114245142,0.00030473941827504806,0.0003030411852932449,0.0002784058923105079,0.0002872143589511852,0.00032468247626536267,0.000326317903612613,0.0003263751067050076,0.0003156291648296001,0.00026249297231219123,0.0002409685786586066,0.00030984277078306764,0.0003079973985060681,0.00016876687011308785,0.00020967530060526707,0.00025595571363982447,0.0002035023257146732,0.00020205785418084837,0.00020599000176941065,0.000748848612121994,0.00035960620214634654,0.0004694580177267007,0.000549608480423106,0.0004017192119988343,0.00017699272585019026,0.00023706644236429572,0.00017088919370352357,0.00027090857184838,0.0011016538316897537,0.0011536209386594483,0.0007577469608072181,0.00022060782089872725,0.00015284736890232257,0.0028753145051373203,0.002974178200930516,0.0025532488187625622,0.00028755939565199354,0.0042849271237088895,0.00025495085219876294,0.0031615014425553315,0.0002914091860678035,0.00033958370057880267,0.00031120120998573853,0.00032448953125204953,0.00021515118332517683,0.0001623373358770966,0.00018287154709997842,0.00017615949064155387,0.00028917322621438375,0.00026904901160545514,0.0003257109783096978,0.00031796590853854097,0.0009231270034553032,0.0031647326258206873
PBX1_+,2.616809352664861e-05,0.0,3.960271901121419e-06,8.082209063388517e-07,2.741771669065986e-06,2.013068215644653e-06,2.549287030458587e-07,1.2246899924815444e-05,6.0663753904461695e-06,3.1645212583698127e-06,6.522048094475742e-06,1.9269779014759904e-05,1.990538690670724e-06,2.0472124445878326e-07,6.837871546385225e-06,3.1042635566926964e-06,2.9588730782152526e-05,2.4989893482426816e-05,0.0,3.114933663792968e-07,1.4232978779251616e-06,7.418554893562598e-07,1.2708160976699367e-05,1.7296623208773684e-06,2.9378514123208178e-06,1.3684241940965573e-05,3.925390459125227e-05,1.3763468282850138e-06,1.0571990951299688e-05,0.0023499039383009946,0.0004214121173509374,4.397499007636043e-06,1.980137375000104e-06,8.885696008271103e-06,1.7219931409060293e-05,1.0147462640292552e-05,2.2840495406599087e-05,1.4425432106733883e-05,1.5832434800656458e-05,1.919858448262831e-06,2.1114897331131797e-07,2.423772714909758e-07,0.0,4.948858081085601e-07,1.9596745726243663e-06,2.0644533135255025e-06,0.0,1.4846283027496618e-07,4.3697586896416686e-06,1.0107910119939013e-06,2.148586585274585e-07,4.754375356059632e-06,1.4540451520076829e-06,9.78529903917277e-06,7.907241375833341e-07,3.995229868526531e-06,0.0,1.3833381464668447e-07,0.0,1.0382103869300477e-06,0.0
PBX4_+,0.0004987243299029537,0.0006780341057085459,0.0007109983500468074,0.0007151689532950867,0.0032224731052306983,0.003406915372874823,0.0033076482589679407,0.003429133373360772,0.0033996488786188833,0.0035271887632919554,0.003715579920792289,0.0035913195427780768,0.0033883493021866283,0.0035498526362136478,0.0033913341907076937,0.0033149928707744006,0.003009186583925181,0.0031783876690894422,0.0031436253571079055,0.003377028107019127,0.002840788114045531,0.0035220265447733117,0.0032460062102667264,0.0030268603246379087,0.003270830295555099,0.00288353710847645,0.0006253564700344945,0.0004999719941302229,0.0007426655470476089,0.00064797495124608,0.0020448286803759373,0.0038197046578072424,0.0014894927349787437,0.0019019966469861769,0.002057189864490072,0.0008604628363654778,0.0008949387604911725,0.0008271471683807315,0.001437856077444142,0.0023059039409199086,0.0008022568562959064,0.0007825105349577905,0.0007185026489189003,0.001766758068543074,0.0006637039236009689,0.002108917365528148,0.0007678353950627832,0.0004596416838306247,0.0004451755455139056,0.0004570689294391104,0.0005047725747722023,0.0033299069933042423,0.0030723178398913012,0.003525935599980186,0.0036010089253458856,0.00042318772716180765,0.00038237822397893984,0.00035404146621914985,0.00033188344692346476,0.0006761214296079197,0.0007844485799183462
PHF1_+,0.004268272651928268,0.004617374826049001,0.00493947918657207,0.004928718571104111,0.004780271376529519,0.00607446307671511,0.006028451237089575,0.0051523538236681035,0.005728321588369013,0.005814458900634496,0.005676526399720025,0.005826793396761735,0.005713870215577893,0.005650348874286046,0.005853418044046763,0.0058790261319749204,0.006372515359255217,0.005496434868477078,0.0061250433162943485,0.005462639467477257,0.0045349243675728524,0.005364370502223951,0.005221983450231236,0.00617215917318337,0.005116030797502709,0.006480645956704612,0.004143131085187838,0.003604193592337777,0.0032758170557484253,0.005386835786068174,0.005076178624313236,0.005169183272107613,0.004018196065477204,0.004236456697649644,0.0047294659856452915,0.005467080390497822,0.005492281446296894,0.005446595114955441,0.004402615438685665,0.004887008863921571,0.005148249108750071,0.005107354620523849,0.004894716168149701,0.003979475565123634,0.0048042504285269304,0.004400386609548267,0.005016859942018276,0.0028964546162595513,0.002879274643322596,0.0028399439659453846,0.0027537289611956174,0.005950821177109079,0.004606061545683756,0.005093390409552156,0.004986718873917806,0.003039255899524174,0.0029830218508801903,0.0030867285351577393,0.003097731881752151,0.004575249302171393,0.004974894683366577
PHF20_+,0.0018828901652912411,0.0020764954631047974,0.0021190453926698827,0.002136994691404422,0.0025878713149406246,0.0029998819897025025,0.002943698144469836,0.0026090480907102346,0.0028709915396961825,0.0029767978076798178,0.002923382213918624,0.0029150761603529726,0.0028593432899197556,0.0028107134218211937,0.0029078954560440135,0.0029966566989155555,0.003160109452091308,0.0026805522219417515,0.0030327105165369886,0.0027298255764946844,0.002489951923992462,0.0028095672224888236,0.0026374945440887847,0.002961168391668585,0.002740002677140833,0.003101671649849788,0.0018661033419540695,0.001636791223733794,0.0018449940362940628,0.0024326116705664907,0.0027804997847129865,0.0027798726618238367,0.002279987282271153,0.0023675769577345563,0.002502332648212674,0.002085647529134573,0.0021116270379984503,0.0021880974606599637,0.0022790522003383823,0.0022120596962193722,0.002274696384385457,0.002298828600958944,0.0022119632422205097,0.002402692959102316,0.0020379891220989235,0.002444860872523363,0.0021580092512089267,0.0013356885676337124,0.0013570903295513515,0.0012997511919756205,0.0012333238933249075,0.002983256442925449,0.0024784417525089055,0.0026900828895011003,0.0026688522860989373,0.0012916625375692446,0.0013496670441075498,0.0015018116063354472,0.0014862583063157385,0.0017737493876316748,0.0022598347612590546
PLAG1_+,3.3700153582811656e-05,1.7488057365322588e-05,0.00012805611388418722,0.00014854366062528647,7.732629506421211e-06,0.0005635171340940269,0.0005879593477904172,0.00012678203512262698,0.0003082012432554731,0.00043100811893655313,0.00018153827228402383,0.00022691288951909782,0.00024554816226181835,0.0002219321101011529,0.0002825514567059047,0.00030646580500756057,0.0011122471741387338,0.00030424781623558845,0.000641113339625726,0.0001964366264397367,7.283867429008687e-05,0.00013053350479001028,0.0001475211872759054,0.001051387735266596,0.00017966663165636416,0.0014831830387015933,8.020704602324241e-05,2.7766935011669117e-06,3.1655683177738916e-05,5.813540298538728e-05,0.00011950881184562436,3.533805810606053e-05,1.337390875406715e-05,1.2006479781337726e-05,5.72205999710148e-05,3.583072186088839e-05,5.564450827769835e-05,3.437840443086913e-05,4.631551538974838e-05,1.992994540679038e-05,3.9477711250512596e-05,3.9977041058064263e-05,2.0935891406590024e-05,1.2684738106953927e-05,9.254198897517506e-05,3.059562399314589e-05,2.7763613716122693e-05,7.205460165213552e-06,1.8121651287673086e-05,9.98014911751028e-06,6.462283521385464e-06,0.0006632979498870372,2.9302117677322475e-05,4.163235391981456e-05,2.6759857406081554e-05,5.639157682108203e-06,2.142133243643089e-06,7.615515620569766e-06,1.0914068627503451e-05,2.6641688453523316e-06,3.7515836931458425e-05
PLAGL1_+,0.002510480904202256,0.001050997436297565,0.0011500022088934514,0.001134987440628033,0.0004399444566759648,0.0004334809489495425,0.0004582884339892956,0.0005441335241919451,0.0004414103444199662,0.00043642708433615197,0.0004405911482636034,0.0004239935114191521,0.0004404911642977472,0.00047046293300023094,0.00044210682166079257,0.0004287972149943262,0.0004296285199988994,0.0005024731094643593,0.00042106775460265614,0.0004760390583001451,0.000430699565570513,0.00045703915369158383,0.0004908466734324982,0.0004675796689735392,0.0004587022843725274,0.00045300360766613914,0.0023615169140727256,0.0025445214011170043,0.0016199227029763642,0.0019332947741509104,0.000577177353410291,0.0004329977099480533,0.0004090674442609706,0.0004332102476706276,0.0005267845589536445,0.000752220714962206,0.0007765921101039546,0.0009931801179346497,0.0004522017743911,0.0006590035839898085,0.0008828145500957649,0.0009074903636897,0.0008330556605837732,0.00040993599727883785,0.0011624659903115646,0.00044264021865879805,0.0009053207892608184,0.0008210165180727684,0.0008317467325866031,0.0007475529056483972,0.0008065574074524425,0.0004440604718363753,0.00042435071514058194,0.0004654770903342219,0.0004510882926382169,0.000937996394519669,0.0007144509868582993,0.0007180321588128918,0.0007286055751128716,0.0021000217913895686,0.0009266476291207412
PLAGL2_+,0.0015060963905954706,0.000979056534272959,0.0007248841568232243,0.0006608239053896551,0.0006341009967376443,0.0005401355741965656,0.0006604068696059355,0.0007109875724982307,0.0006374609036953257,0.0005524619492893331,0.0005650261577836042,0.0006391249543228612,0.0006183644941714854,0.0006135067062034479,0.0006020490701235982,0.0005501817059684096,0.000541075304996598,0.0006104939377003326,0.000515437823546992,0.0006173809395109606,0.0006829067416497292,0.0005185987573326764,0.000731971705005273,0.0005887508570251475,0.0005397934084349633,0.0005665877602512978,0.0014404235691661124,0.0020424504979103695,0.0020417774350926536,0.0010774673676782046,0.001144021691788032,0.0005712371288086812,0.0009469233957037685,0.0007898820965476102,0.0009369410345728968,0.0007879132866665665,0.0007969997511086952,0.0008193537290381648,0.0009132538116191945,0.0007159332206403215,0.0007052643207523716,0.0006671548124349465,0.000743290896427156,0.0008631544164734687,0.0006580617949648162,0.0008453157607940193,0.000692721528502553,0.0026422824633266975,0.003019743820179532,0.0027942753873825277,0.0027430172534649517,0.000492915481548605,0.0006808233239004262,0.0005898920111580541,0.0005753934927867286,0.0034561420046523164,0.004939815840197501,0.005192244636546812,0.005507197449969237,0.0010330324431296783,0.0006563205522002652
POU2AF1_+,0.00040529947304468504,0.0023760207283153225,0.0026485776475630106,0.0027206532134209905,0.00013158380164819949,0.00019852299105311714,0.00019077080447271608,0.00024514637870066085,0.0002036214308437477,0.00021174522463019433,0.0001876644308817398,0.00018617715657570468,0.00021906187756753407,0.00022498763760206485,0.00022209242372764023,0.00021849437397633548,0.0001452884245669658,0.00018684348148820365,0.00018075150622744605,0.0002042559616120911,0.00012766256899043334,0.00015904506068920712,0.00019828403979988817,0.00011372800282866146,0.00014154310236854685,0.00010149443377176753,0.00039702214873589255,0.00016912728406986047,0.00024684072188473343,0.0004393345060597803,0.0003136834821581402,0.00013155665992812973,0.00017777737044941212,0.00013252533201826177,0.00023260974618011913,0.0016761789461292277,0.0016883836660813785,0.0010798504879061712,0.00018417468967985378,0.00013305937781628533,0.002411951382021016,0.0025814054628454557,0.0026503607976481373,0.00020609605832326935,0.002762876542809885,0.00019333471651719752,0.0024492049218298316,0.00011465242189128624,0.0001313595391141991,0.00012092092189766587,0.00010488757783137427,0.00012754549799715308,0.00011070160133628682,0.00012571156054172431,0.00012131232858734786,0.00010166520991635113,0.00013265604381299654,0.00016088282553020157,0.00017503926812330328,0.0005517148571983345,0.002477239869707859
