gene,magnitude,uniformity,sparsity,gini,non_additivity,n_celltypes,mean_abs_beta,max_abs_beta
AC009404.1,0.6373199090115861,0.07515332947195962,0.043478260869565216,0.01572711484225131,0.9248466705280404,3,0.36779226000000004,0.3787878
CCDC18-AS1,0.595612674587357,0.0751640769720308,0.043478260869565216,0.07884503622109329,0.9248359230279692,3,0.34014434666666665,0.40841946
LINC00863,0.6479131564394379,0.07528205346213623,0.043478260869565216,0.035111071875020716,0.9247179465378638,3,0.37312586000000003,0.41061276
TRIOBP,1.7194539241281759,0.07544908628573732,0.2608695652173913,0.11299763432261778,0.9245509137142627,18,0.3957925438888889,0.62073535
MESD,0.44012125715645334,0.07553969418556924,0.043478260869565216,0.05578618763672338,0.9244603058144307,3,0.25264465666666663,0.29023698
LYPD2,0.862821391903603,0.0755594905069661,0.043478260869565216,0.025967676227911296,0.9244405094930339,3,0.49748498,0.5335884
ARHGAP45,1.0234502323217751,0.07565556264348589,0.21739130434782608,0.16358268291330957,0.9243444373565142,15,0.25374765466666666,0.4140276
FRA10AC1,1.425212349794184,0.07580722706529201,0.14492753623188406,0.20205941459363697,0.924192772934708,10,0.41194687199999996,0.92150533
PODN,0.8233934908339995,0.07587066803682217,0.043478260869565216,0.050809852106357134,0.9241293319631778,3,0.4730533133333334,0.5386021
SNHG1,0.5877296324884228,0.07598597858128002,0.043478260869565216,0.06522931383644681,0.92401402141872,3,0.3367005966666667,0.39468345
TMEM63A,1.9302380501805514,0.07619038451490937,0.30434782608695654,0.10698170502170945,0.9238096154850907,21,0.41391838999999997,0.5904835
RIDA,0.8445243448452374,0.07631999878863027,0.08695652173913043,0.056979434176924304,0.9236800012113697,6,0.34265171,0.41562164
NOL8,0.4783444425804795,0.07638208840705343,0.043478260869565216,0.02208208924622035,0.9236179115929466,3,0.27594530666666667,0.28958914
SPOP,0.5636418673610921,0.07648757456637875,0.057971014492753624,0.10796264956007873,0.9235124254336212,4,0.27577212,0.37248832
L3HYPDH,2.753342585703624,0.0767394744772299,0.4057971014492754,0.12236289669904332,0.9232605255227702,28,0.5074311428571429,0.82370377
TP53INP1,1.001275850195731,0.0767671212736306,0.10144927536231885,0.13031173225633208,0.9232328787263694,7,0.36858819142857147,0.5194135
RBBP8,0.5031055811898895,0.0769347732651075,0.043478260869565216,0.04287888059649414,0.9230652267348924,3,0.28934902333333334,0.32530713
MARK4,0.5803528715132845,0.07693999056187446,0.043478260869565216,0.04109001637405263,0.9230600094381255,3,0.33386087666666664,0.3739895
CDHR3,0.5396413947296066,0.07707398551105024,0.043478260869565216,0.0558249013427321,0.9229260144889497,3,0.3096804,0.35753095
MPV17L2,0.677914370216755,0.07708365996252087,0.043478260869565216,0.04455523750668844,0.9229163400374791,3,0.3897770466666666,0.43992564
CEP85L,1.8978355146325285,0.07712886750554881,0.2318840579710145,0.21085564282040714,0.9228711324944512,16,0.44240240937499997,0.8295891
ODC1,0.5477176061304018,0.0773563349421453,0.07246376811594203,0.11585410910360205,0.9226436650578547,5,0.23856660600000001,0.34471747
AC139720.1,0.7675459237277295,0.07739535689266933,0.043478260869565216,0.09723504228315183,0.9226046431073307,3,0.43577536,0.54553264
LMAN1,1.33754214738876,0.07742830244929258,0.2318840579710145,0.1620424149685884,0.9225716975507074,16,0.3207165525,0.5289786
STARD9,0.6941727817333464,0.07746363743127678,0.057971014492753624,0.1062856814081985,0.9225363625687232,4,0.33991967,0.45650268
FECH,0.8202566080427752,0.07751473511829,0.10144927536231885,0.11501632621182933,0.92248526488171,7,0.30326717142857146,0.43377846
ANKRD20A4,0.786193052448061,0.07755150013571543,0.043478260869565216,0.05868170128117556,0.9224484998642846,3,0.4508706666666667,0.52429783
KIF13A,0.6979698849178386,0.07761415401864999,0.043478260869565216,0.10714875027959336,0.92238584598135,3,0.3949240233333333,0.50390047
CD55,3.1420641718151807,0.077899234738091,0.4927536231884058,0.19478117899926595,0.922100765261909,34,0.5066170252941177,1.0034624
TARS2,0.6377641862564506,0.07790547683704191,0.043478260869565216,0.1023995614517299,0.922094523162958,3,0.36142683000000003,0.45752183
DUSP22,1.9592188449742312,0.07794937029648158,0.2463768115942029,0.12006803435862512,0.9220506297035185,17,0.46461230235294115,0.6661395
SLC7A6,1.1896021874107676,0.07805977612619441,0.08695652173913043,0.2827869307742885,0.9219402238738056,6,0.42318321,0.88387275
SLCO4C1,0.6336659264978398,0.0780668281939022,0.07246376811594203,0.12653717714114343,0.9219331718060978,5,0.274589726,0.409079
AC005332.7,1.7503735982544266,0.07830413926478547,0.11594202898550725,0.028022024179729987,0.9216958607352146,8,0.61796109625,0.6886989
UBAC1,0.9229181992186164,0.07834659481120805,0.11594202898550725,0.0818300573785824,0.9216534051887919,8,0.32256874874999997,0.4215598
XRCC1,0.5244275729640295,0.07869720216618449,0.043478260869565216,0.02487835253230264,0.9213027978338155,3,0.30242740333333334,0.31608737
IL18RAP,1.9419434076031177,0.07887934515263452,0.21739130434782608,0.22059748722017614,0.9211206548473655,15,0.46530540933333336,0.88405704
RNF212,0.9212483241646966,0.07929140136548696,0.043478260869565216,0.09615603912770032,0.920708598634513,3,0.52296,0.6570566
PPARD,0.4914586417749697,0.07932802959225085,0.043478260869565216,0.027186970220363094,0.9206719704077492,3,0.28336074,0.29778498
LRPAP1,0.7768426056834936,0.07944047884139363,0.043478260869565216,0.02992031615390789,0.9205595211586064,3,0.44782295666666666,0.47571766
SEC62,0.5395206976351,0.07949015030019052,0.043478260869565216,0.03806440316383153,0.9205098496998094,3,0.3106866,0.341126
PSMB2,0.6113068871874113,0.07964959896733187,0.043478260869565216,0.12167553510590445,0.9203504010326682,3,0.34380157000000006,0.45308682
TMEM65,0.6951691787416242,0.08008860128156639,0.057971014492753624,0.11404874754465766,0.9199113987184336,4,0.340194365,0.44915256
BRD3OS,0.5825911672486033,0.08023103123337016,0.043478260869565216,0.03330583419026145,0.9197689687666298,3,0.3357276333333334,0.3597754
TBC1D7,0.8098748975365208,0.08031732191423936,0.043478260869565216,0.06198706609755433,0.9196826780857607,3,0.4638005533333333,0.5476173
LBR,0.3786655689578956,0.080318145095101,0.043478260869565216,0.05375589157612515,0.919681854904899,3,0.21722964666666666,0.252075
NUDT7,0.5564566842955878,0.080811147993302,0.043478260869565216,0.04098625745715512,0.919188852006698,3,0.32033664,0.35282153
MITD1,0.87723453017736,0.08113692050494709,0.10144927536231885,0.11805404718461143,0.918863079495053,7,0.32415473142857143,0.45714214
POLE4,1.132293055406286,0.08120911908761216,0.14492753623188406,0.1991615276399088,0.9187908809123878,10,0.326871717,0.7401098
HP1BP3,0.45242721436664635,0.0813160129334995,0.043478260869565216,0.08377421828806741,0.9186839870665005,3,0.25762452666666663,0.31817785
ZNF202,0.6384416246735164,0.08140140158616568,0.043478260869565216,0.0403904946762752,0.9185985984138343,3,0.36758890666666666,0.4023475
EDEM1,0.5011534724618762,0.0814383069580159,0.043478260869565216,0.08578245486017555,0.9185616930419841,3,0.28519489000000003,0.35369653
TAF1D,0.8239779006060247,0.08180802056896133,0.08695652173913043,0.07339196544273863,0.9181919794310387,6,0.33311667500000003,0.41684273
UBR3,0.39516951258100125,0.08188126234729348,0.043478260869565216,0.03890064024063378,0.9181187376527065,3,0.22756877666666667,0.24680111
RARS2,0.4789427440018761,0.08199808652682031,0.043478260869565216,0.0749829466959655,0.9180019134731797,3,0.27330318000000003,0.33264205
ARMC1,1.0396479235535743,0.08221380257940618,0.2028985507246377,0.08010057366622236,0.9177861974205939,14,0.2750989928571429,0.33960178
CDA,1.0833964400004,0.08222194104298315,0.043478260869565216,0.1077206444376424,0.9177780589570168,3,0.6119926666666666,0.7923104
SLAMF7,1.1470693323811527,0.0823021926190018,0.15942028985507245,0.17311134985585208,0.9176978073809982,11,0.32857097090909093,0.5846507
TMBIM1,1.220245160186422,0.08238263660075452,0.2318840579710145,0.09422186497528773,0.9176173633992455,16,0.30039028062499995,0.44492146
SORL1,0.7480303108105915,0.08238825966369748,0.057971014492753624,0.23847256992832966,0.9176117403363026,4,0.33918531500000004,0.59715074
PKD2,1.0623416154520626,0.08243004594523255,0.13043478260869565,0.09884913833780895,0.9175699540547675,9,0.34765220333333335,0.51008654
NUAK2,0.9114132874365838,0.08247061362640525,0.10144927536231885,0.13748398686262764,0.9175293863735947,7,0.33251795,0.5266122
RIOK1,0.491118866447915,0.08250815658587174,0.043478260869565216,0.037547923424657625,0.9174918434141283,3,0.2828441666666667,0.30375955
VPS33B,0.534994316001973,0.08259510234071976,0.043478260869565216,0.051333584036843405,0.9174048976592802,3,0.30741049000000004,0.34860173
AEN,0.5281933805712932,0.08260616777474097,0.043478260869565216,0.036126223721115736,0.917393832225259,3,0.3042204366666667,0.32456973
G3BP1,0.5368784330133227,0.08263784402930269,0.043478260869565216,0.04449280116261001,0.9173621559706973,3,0.3089325233333333,0.3409847
RABGGTA,0.6007340143739884,0.08267996762716945,0.043478260869565216,0.05340729371870556,0.9173200323728306,3,0.3450075166666666,0.39413843
RIOX1,0.615096839265768,0.08270764330434895,0.043478260869565216,0.04363823126883881,0.917292356695651,3,0.35399000666666663,0.38920644
HSD17B4,0.8319991816412867,0.08304463928312039,0.17391304347826086,0.06265602130923398,0.9169553607168797,12,0.2385544866666667,0.283333
GZF1,0.5129497119370869,0.08323009414995597,0.043478260869565216,0.03549258453731441,0.916769905850044,3,0.29540173666666664,0.31296644
CTSH,3.0186277710288283,0.08326405940824894,0.5652173913043478,0.17971363280858577,0.916735940591751,39,0.45984777743589733,0.86246055
SUCLA2,0.4801879292750031,0.08340370575600886,0.043478260869565216,0.0656459898357098,0.9165962942439911,3,0.2747579866666667,0.32696453
CLEC12B,0.9870181072005817,0.0835190221330431,0.043478260869565216,0.06206062484755415,0.9164809778669569,3,0.56553339,0.6638608
ANGEL2,1.2955438180760555,0.08362153507170741,0.18840579710144928,0.12442344667689231,0.9163784649282926,13,0.35021983000000007,0.5272638
ANXA4,2.5057342336929294,0.08363851925760668,0.2898550724637681,0.22109751316730186,0.9163614807423933,20,0.522447208,0.92189866
TANC2,0.6572135104530363,0.08372573288056392,0.043478260869565216,0.04829005610861392,0.916274267119436,3,0.3779520699999999,0.42052025
RBX1,0.572226257877613,0.08376286500567554,0.043478260869565216,0.21601681567751885,0.9162371349943245,3,0.30556723,0.4772295
BAIAP2,1.1181354969577906,0.08380400327217634,0.08695652173913043,0.15230721953188908,0.9161959967278237,6,0.43993313999999994,0.6169218
C10orf88,0.4769894925410433,0.08406980683482732,0.043478260869565216,0.044461027375057416,0.9159301931651727,3,0.2744633933333333,0.30005872
GIMAP8,0.46348986088878824,0.08409076049068032,0.057971014492753624,0.1014911559696734,0.9159092395093197,4,0.2276214775,0.29336673
WRNIP1,0.693902259721234,0.08409924803516172,0.043478260869565216,0.1347465414787865,0.9159007519648383,3,0.38745035666666666,0.52924156
UBL3,1.1707539046301856,0.08430238161876003,0.17391304347826086,0.11560259361687386,0.91569761838124,12,0.33082098499999996,0.46719733
NIBAN3,0.41824284934778316,0.0846188106270444,0.043478260869565216,0.12612283943355052,0.9153811893729555,3,0.23434202999999998,0.31575263
SLC2A9,0.9268932671445809,0.08476501181545057,0.043478260869565216,0.13780451135127958,0.9152349881845494,3,0.51667865,0.7108694
KLHL5,1.5276114985965796,0.08483335709479704,0.14492753623188406,0.22696282712746219,0.915166642905203,10,0.42659442,1.0725232
CEP68,1.4799758445568738,0.08504285019814797,0.2753623188405797,0.0898203115362417,0.914957149801852,19,0.33488226368421053,0.49473736
CEP41,0.7310959312293701,0.08517928597663835,0.043478260869565216,0.10810948723793024,0.9148207140233616,3,0.4124113333333333,0.5389482
PPP1R11,0.4120306425586477,0.08531087239268179,0.043478260869565216,0.17311757179878606,0.9146891276073182,3,0.22559082333333333,0.33005992
PLPPR2,0.5782906093615429,0.08559278163273967,0.043478260869565216,0.09294424717089944,0.9144072183672604,3,0.32782924333333335,0.41721836
FURIN,0.9130826780112281,0.08629506957915979,0.08695652173913043,0.10421600308223877,0.9137049304208402,6,0.36583651833333325,0.44363326
CRACR2B,0.922258712688722,0.08656394142351559,0.043478260869565216,0.10094520066752533,0.9134360585764845,3,0.52120937,0.67507607
CDK19,0.5139937207103671,0.08663527840301972,0.043478260869565216,0.051134341229525315,0.9133647215969802,3,0.29541821,0.32615745
ORC3,0.5721203167031599,0.08666819631521329,0.043478260869565216,0.09979083337672101,0.9133318036847867,3,0.32344017333333336,0.41817218
EIF3B,0.6890401609363949,0.08666822831450802,0.043478260869565216,0.0799899546988394,0.913331771685492,3,0.39269216999999995,0.48236266
IGSF9B,0.7652720033456035,0.08687493106217331,0.057971014492753624,0.11401621512875382,0.9131250689378267,4,0.374365205,0.47260597
SLC2A13,0.6868686635211817,0.08708970760587359,0.043478260869565216,0.06738892418678666,0.9129102923941264,3,0.3934029266666667,0.46095613
MT1E,1.7260574155286135,0.0871472204904278,0.13043478260869565,0.10483499517314665,0.9128527795095722,9,0.56439741,0.6840918
GTF2A2,0.7847781839765737,0.08724044927110376,0.043478260869565216,0.17650034883903487,0.9127595507288963,3,0.4284099433333333,0.6336171
JSRP1,0.5470820578623399,0.08726307420875132,0.057971014492753624,0.09218934889731534,0.9127369257912487,4,0.269573685,0.340868
SNX24,0.9747960601685064,0.0875265807305767,0.07246376811594203,0.10603814202914519,0.9124734192694233,5,0.42811199,0.5443429
PEF1,0.5577486023856004,0.08776937643058418,0.057971014492753624,0.1384280897487422,0.9122306235694159,4,0.2697991025,0.34178212
FADS3,0.5937131992791439,0.0878773729677093,0.043478260869565216,0.08193832182162386,0.9121226270322907,3,0.33832556333333336,0.41554186
EBAG9,0.7247720472230367,0.08856267560062514,0.043478260869565216,0.06119440433634704,0.9114373243993749,3,0.4158230233333333,0.47164997
ZNF717,0.8045663125380602,0.08883362743668861,0.043478260869565216,0.09203928177541565,0.9111663725633113,3,0.45657882,0.5771248
MEOX1,0.5958802097674714,0.08883529752725779,0.043478260869565216,0.13854972912513852,0.9111647024727422,3,0.3313264266666667,0.46170968
ZNF583,0.8572461707350789,0.0889573190618616,0.043478260869565216,0.07537920782589169,0.9110426809381384,3,0.48999377000000005,0.5844751
SNAPC3,0.5275868461173039,0.08916854251867017,0.043478260869565216,0.13259343158866876,0.9108314574813299,3,0.29407868666666664,0.40598756
ACBD5,0.7146013802612841,0.08928494394973899,0.08695652173913043,0.07042876067009463,0.910715056050261,6,0.2894419966666667,0.33908686
CYBRD1,2.0533368528967033,0.08950911202308842,0.08695652173913043,0.1913164319114018,0.9104908879769116,6,0.7926317316666666,1.2493209
PLA2G4B,0.6063810128487366,0.0897500944070565,0.043478260869565216,0.05651247255987779,0.9102499055929435,3,0.34805178000000003,0.3845547
GNB1L,0.5470114762529793,0.0902000228683513,0.043478260869565216,0.07020405339826508,0.9097999771316487,3,0.3132186666666667,0.36385322
AC103691.1,0.6365772275971108,0.09024757272962843,0.043478260869565216,0.0568783160271491,0.9097524272703715,3,0.3653087133333333,0.40285882
SERPINF1,1.2720355699009878,0.09050897547427372,0.07246376811594203,0.21178001383652867,0.9094910245257263,5,0.531980258,0.8517772
ZNF761,0.6241787835768037,0.09059560542334721,0.043478260869565216,0.11592911400582873,0.9094043945766528,3,0.35002607999999996,0.47125098
C9orf16,0.5804330851190258,0.09061999568870713,0.057971014492753624,0.17963698096534686,0.9093800043112928,4,0.2755470525,0.39434853
UBXN6,0.7914014964657378,0.09102412510776432,0.057971014492753624,0.11823127569938774,0.9089758748922356,4,0.38603424500000005,0.4728779
DEF6,0.7894310762592555,0.09109258877279683,0.07246376811594203,0.09048131907793211,0.9089074112272032,5,0.348300634,0.4174248
CLIC4,1.1264199197591482,0.0911926514452514,0.08695652173913043,0.13447149463668606,0.9088073485547485,6,0.4459641750000001,0.66072094
PLEKHB2,0.8514619352488519,0.09122467610165613,0.07246376811594203,0.18843260885099467,0.9087753238983438,5,0.359150784,0.5752712
MS4A4A,1.0101014694395096,0.09168477291599739,0.057971014492753624,0.10565296465078444,0.9083152270840026,4,0.4955911275,0.6065402
FLCN,1.2358932718824427,0.09178787368577127,0.14492753623188406,0.07766594804487559,0.9082121263142288,10,0.386983348,0.4966086
ST8SIA4,0.5374688625644239,0.09222710130206484,0.043478260869565216,0.0574390061327581,0.9077728986979352,3,0.30813362,0.3359691
TRABD,0.5051724741582989,0.0922320792424973,0.043478260869565216,0.1011023971097782,0.9077679207575027,3,0.2860403,0.36568186
PHF10,0.7247488508917296,0.09251007950559015,0.043478260869565216,0.07177413564002366,0.9074899204944098,3,0.4148038033333334,0.4777152
AGPAT3,0.5512141503412041,0.09252421264506125,0.043478260869565216,0.08287553580729279,0.9074757873549387,3,0.3145653133333333,0.3773403
FOXP4,0.6670098203651239,0.09264150428817339,0.043478260869565216,0.0953922449651523,0.9073584957118266,3,0.37881125,0.47418258
TTBK2,0.6857664355627081,0.09321526968553398,0.043478260869565216,0.08148513353573938,0.906784730314466,3,0.3915536866666667,0.46541074
HDAC4,0.90327866615353,0.09324944977015952,0.043478260869565216,0.09779853311408493,0.9067505502298405,3,0.5125892833333333,0.64463663
MRPL9,0.6481526056667005,0.09353641357960164,0.08695652173913043,0.06139414364886986,0.9064635864203984,6,0.26302642666666665,0.3051402
EIF2B2,1.3336183971212885,0.09362716451016956,0.14492753623188406,0.0979001818238916,0.9063728354898304,10,0.414534082,0.5912972
MANF,1.0539672482458022,0.09363834434462223,0.2898550724637681,0.09442010368667542,0.9063616556553777,20,0.2324023785,0.32365948
CYTH2,0.7255026523664421,0.09387621482212768,0.08695652173913043,0.11023953330894742,0.9061237851778723,6,0.2903490183333333,0.39934742
AC018816.1,1.1585427831529838,0.09460228235461537,0.11594202898550725,0.06629024887099777,0.9053977176453847,8,0.40594108375000004,0.53681195
RBM6,3.464823643675227,0.09485314220898321,0.6231884057971014,0.10837738079070158,0.9051468577910168,43,0.5187379420930232,0.75076044
CWC25,0.688302555667068,0.09485736153399663,0.08695652173913043,0.041482761666048695,0.9051426384660034,6,0.2801197166666667,0.31033123
OCIAD1,0.39452121607611534,0.09526425240399179,0.043478260869565216,0.08221785815217242,0.9047357475960082,3,0.22520770999999998,0.26503688
AL080276.2,0.7056465771672372,0.09539143869057053,0.043478260869565216,0.0735290538931026,0.9046085613094295,3,0.4034382266666667,0.45907688
GMDS,0.5872656667857507,0.09541160610590954,0.043478260869565216,0.08937985937762716,0.9045883938940904,3,0.33456759333333336,0.4036994
SLAMF6,0.543329689349342,0.0954203393716967,0.057971014492753624,0.18944794328952752,0.9045796606283033,4,0.2565787125,0.3826616
AGTRAP,0.852306065651622,0.09542841961797471,0.08695652173913043,0.14271518288430296,0.9045715803820253,6,0.33591516666666665,0.44855413
AKNA,0.5012427015609979,0.09568120635492236,0.043478260869565216,0.0805568088906361,0.9043187936450776,3,0.28621414,0.33388466
PARP11,0.6054794625169799,0.09580943901892688,0.043478260869565216,0.10549651883943145,0.9041905609810731,3,0.3427945233333333,0.4359918
CEP89,0.6658567413837196,0.09588420697016764,0.057971014492753624,0.059747156164009274,0.9041157930298324,4,0.3306346175,0.39610043
DROSHA,1.4466300156277878,0.0960563099486841,0.2028985507246377,0.10469250284949339,0.9039436900513159,14,0.37920248357142855,0.5808463
PCNX4,0.6580277989688108,0.09608642642633575,0.08695652173913043,0.10455569565860312,0.9039135735736643,6,0.26410851166666666,0.33490062
CDV3,1.0376273699922416,0.09692303717972009,0.07246376811594203,0.23736418212220345,0.9030769628202799,5,0.40963734599999996,0.8423507
FNIP2,0.6287482262726466,0.09693966867215367,0.043478260869565216,0.11880585751972972,0.9030603313278464,3,0.35375670666666664,0.46661568
SS18,0.7459580276804342,0.09708068935164857,0.043478260869565216,0.07932894862746354,0.9029193106483514,3,0.4258549933333334,0.49002928
ATN1,0.6302230169849851,0.09728070187169467,0.057971014492753624,0.05447423476478441,0.9027192981283053,4,0.31321545999999995,0.37179744
EXOSC8,0.5605317507829716,0.09739082434415619,0.043478260869565216,0.06967129153831397,0.9026091756558439,3,0.32017345,0.35390922
ZDHHC5,0.6572482220153762,0.09751240182362561,0.043478260869565216,0.08252570986850083,0.9024875981763744,3,0.37496021333333335,0.43550253
C10orf143,1.0779263920379323,0.0978236549720204,0.08695652173913043,0.09963012617788869,0.9021763450279796,6,0.43247571166666665,0.52940255
SIRPG,1.4125574050987695,0.09820217193626787,0.2028985507246377,0.09309021479604729,0.9017978280637321,14,0.3725610685714286,0.46109843
LUC7L2,0.8589246427778396,0.09826606689038855,0.07246376811594203,0.1567596381751486,0.9017339331096115,5,0.367893138,0.56918025
IRF1,1.9570992792570823,0.09827252988077828,0.4057971014492754,0.12512089807119708,0.9017274701192217,28,0.36127102964285707,0.4981476
SLC46A2,1.3421494319805358,0.09830900299093748,0.08695652173913043,0.11893146290806467,0.9016909970090625,6,0.53589334,0.6912895
CLTA,0.47544021428155564,0.09845260976714076,0.043478260869565216,0.13024894848247404,0.9015473902328592,3,0.26598885666666666,0.36047515
MLF1,0.6586742834205657,0.09846431366397831,0.043478260869565216,0.08708544548267372,0.9015356863360217,3,0.37533778,0.4407289
LYPLA1,0.6236279475583859,0.09854512049309003,0.08695652173913043,0.09506979321682985,0.90145487950691,6,0.25014954833333336,0.34663823
NUP62,1.0953387436203148,0.09869243644142248,0.2318840579710145,0.08376260793151769,0.9013075635585776,16,0.27062168625,0.32567233
FAIM,0.7391409489910373,0.09871726468178495,0.057971014492753624,0.05358269730050047,0.901282735318215,4,0.36755079749999997,0.43205115
GPR18,2.0185456772827233,0.09883178570841461,0.21739130434782608,0.17458546728960855,0.9011682142915853,15,0.4979143726666667,0.7745007
CSTF2T,0.536785275985901,0.09893413697389965,0.057971014492753624,0.05122043218593264,0.9010658630261004,4,0.26698636249999996,0.31340533
UBAP2,0.6704084377884587,0.09960550556640557,0.043478260869565216,0.11665199070726096,0.9003944944335944,3,0.3781619133333334,0.4884098
NDUFB9,0.5996882421960065,0.10023990592720483,0.043478260869565216,0.0770991648065047,0.8997600940727952,3,0.34171602333333334,0.38146436
CDK5RAP2,0.9344149670077624,0.10062066180851457,0.13043478260869565,0.08256987778136682,0.8993793381914854,9,0.30814951333333335,0.37286606
EXOC3-AS1,0.6642646357624413,0.10085990712960384,0.043478260869565216,0.09594283545450644,0.8991400928703962,3,0.3775269333333333,0.4510227
WDR81,2.388008269081364,0.10126422467001049,0.42028985507246375,0.13412350528555184,0.8987357753299895,29,0.43038350586206886,0.70453095
DHRS1,0.6790866753693755,0.1016521251378375,0.043478260869565216,0.09037820766406379,0.8983478748621625,3,0.3862041133333333,0.4496705
GSTM2,1.3664859870429371,0.10185060362854098,0.08695652173913043,0.04855861173084475,0.8981493963714591,6,0.5553085833333333,0.664161
TMEM79,0.6199212997010421,0.10193976404065556,0.057971014492753624,0.03853727501433979,0.8980602359593445,4,0.3088025975,0.35513818
OSBPL11,0.5741057352390698,0.10225857834096791,0.043478260869565216,0.17241484187087153,0.897741421659032,3,0.31268232333333335,0.46779385
MICAL1,3.0068507498543107,0.10230190341056428,0.5362318840579711,0.22690722402733443,0.8976980965894357,37,0.45169624729729724,1.0146856
AP003717.4,1.4748788895743994,0.10255224372258501,0.14492753623188406,0.1242153104841528,0.897447756277415,10,0.455528547,0.63713723
AC026124.2,0.9736570970316454,0.10265346245649778,0.11594202898550725,0.06556866003531914,0.8973465375435022,8,0.34194747375,0.41160092
MTHFR,3.2311944953106906,0.10285427512255625,0.5507246376811594,0.12527311026895172,0.8971457248774437,38,0.5113439584210526,0.820525
DDB2,1.4662973519897033,0.10317656110757034,0.18840579710144928,0.17957363506340962,0.8968234388924297,13,0.3855788746153846,0.7075115
GALNT10,1.1875606904662879,0.10319097877935149,0.10144927536231885,0.13470689882476616,0.8968090212206485,7,0.43651957,0.6107201
CD79B,1.2454708277959963,0.10367360695983385,0.2463768115942029,0.1461974302689817,0.8963263930401661,17,0.2920725088235295,0.46172577
TMEM123,0.7874811400070928,0.10406716217242373,0.043478260869565216,0.11469200745836505,0.8959328378275763,3,0.4448630633333333,0.5565269
AC099063.4,0.7058179984661558,0.10419312219368736,0.057971014492753624,0.049730529107408605,0.8958068778063126,4,0.35141272250000005,0.39738515
MAP4K1,0.6316469580462195,0.10434097877716815,0.057971014492753624,0.04659432662252683,0.8956590212228318,4,0.3146833625,0.3556358
AGPS,1.3658609858511714,0.10447289575869556,0.2753623188405797,0.08695295430236238,0.8955271042413044,19,0.3097727068421053,0.38487732
METTL4,0.7711371726145976,0.10464259939693582,0.057971014492753624,0.08732002317230303,0.8953574006030642,4,0.3807519675,0.4470208
ITGA1,1.8496792762440086,0.10468951065087151,0.10144927536231885,0.18353533492667506,0.8953104893491285,7,0.6566106185714286,1.1123798
CSTA,0.5002318024239121,0.10483361002886855,0.07246376811594203,0.1528004730221515,0.8951663899711314,5,0.215167936,0.28252628
PEX1,0.5803636057557013,0.1048454532549715,0.057971014492753624,0.10641002468812566,0.8951545467450285,4,0.28493455,0.35706314
DDX60L,1.34246227597417,0.10485615315220341,0.2318840579710145,0.11047256533282379,0.8951438468477966,16,0.3293791325,0.45720658
SLC39A3,0.6503497031312623,0.10577850390370783,0.043478260869565216,0.15487231829174464,0.8942214960962922,3,0.3601363766666667,0.5054739
QSOX1,0.6663650048319993,0.1061302335205368,0.057971014492753624,0.06423859823609668,0.8938697664794633,4,0.33047277,0.3672172
MYZAP,1.656092840667035,0.10631016717123581,0.043478260869565216,0.1627768019687701,0.8936898328287641,3,0.9125381666666667,1.3060074
HIST1H2AC,0.5748595303932358,0.10634275616928315,0.07246376811594203,0.149349770072412,0.8936572438307169,5,0.24834123,0.34904143
RIPOR2,0.9529137457155346,0.10652214260051943,0.057971014492753624,0.21257557819547657,0.8934778573994806,4,0.44291379,0.7199492
HPSE,0.9681733708436626,0.10655055415604045,0.043478260869565216,0.10937180823476522,0.8934494458439596,3,0.5473122966666667,0.66188765
MRPL49,0.879439123888541,0.10656439462332412,0.043478260869565216,0.2723581966443771,0.8934356053766759,3,0.44139102,0.79614806
LYPD3,0.7495806555472992,0.10665954978955797,0.11594202898550725,0.0848564955267046,0.8933404502104421,8,0.26177346,0.32937953
AFF4,1.2838398860279254,0.10691648093996278,0.21739130434782608,0.09866472082380273,0.8930835190600372,15,0.3265902633333334,0.4033113
NALT1,0.7131821117516048,0.1076590001736996,0.043478260869565216,0.12855761283251121,0.8923409998263004,3,0.4007150566666666,0.5139967
SCMH1,0.8365383891166747,0.10789330511011129,0.043478260869565216,0.14565032210919004,0.8921066948898887,3,0.4663151300000001,0.63024294
NME3,0.853327312807293,0.10839615961136019,0.15942028985507245,0.07027671822386483,0.8916038403886398,11,0.2543302672727273,0.3656411
TKT,1.5043842108705403,0.10879001774343831,0.2608695652173913,0.09226610491731546,0.8912099822565617,18,0.3498562227777777,0.44954336
TOX,0.7800021511789004,0.10894270906299638,0.043478260869565216,0.19357187885701643,0.8910572909370036,3,0.4208140633333333,0.6448511
SHISA5,0.45429998414929956,0.10921465921148762,0.057971014492753624,0.05895162628676576,0.8907853407885123,4,0.225330955,0.24459028
ILF3-DT,2.655255931940395,0.10927677783936535,0.4782608695652174,0.1108229259810638,0.8907232221606347,33,0.4533180651515152,0.6852583
Z69706.1,1.5721723987084215,0.10933490326980064,0.10144927536231885,0.1260474874037203,0.8906650967301993,7,0.5800140128571429,0.75818527
KDM3B,0.6857667232270063,0.10934856383436356,0.08695652173913043,0.09108192497979695,0.8906514361656365,6,0.2760258233333333,0.35467938
MRPL36,0.9176724394737741,0.10986033454045285,0.043478260869565216,0.24373683738653318,0.8901396654595471,3,0.4731424866666667,0.8099444
GALM,1.465227914590818,0.11020077749548537,0.17391304347826086,0.13593225866130987,0.8897992225045146,12,0.40501250749999995,0.77539384
