gene,n_celltypes,magnitude,uniformity,non_additivity,sparsity,gini
WDR90,7,1.1929425205944408,0.30934975986670765,0.9255698221653027,0.8985507246376812,0.9122784594589283
SEC11C,8,1.3717116617707563,0.32025416730801204,0.9255384442089505,0.8840579710144928,0.9059460458218265
BTBD9,6,0.824217320715483,0.29241913125935853,0.9252843859906635,0.9130434782608696,0.9191891612584492
VAMP5,7,0.9175109995187203,0.3088601969228363,0.925229881655521,0.8985507246376812,0.9117080077072275
AL109811.2,6,0.7394210495303938,0.2925302557439207,0.9251434474274989,0.9130434782608696,0.9190775066440875
BIVM,6,0.8538624114164836,0.2924104601441127,0.9251309772266022,0.9130434782608696,0.9190939231227968
NDUFA6,6,0.9157029917863805,0.29199035887029245,0.9251216374397909,0.9130434782608696,0.9187380173742015
ACBD5,6,0.7146013802612841,0.2925663676285473,0.9250986314119829,0.9130434782608696,0.9191677183191387
SLC25A1,7,0.8476949241407672,0.30948548132331166,0.9250862398246863,0.8985507246376812,0.9117238884593886
EML6,7,2.7450774008668724,0.30461085502795293,0.92505631932076,0.8985507246376812,0.9147936992902097
GALNT10,7,1.1875606904662879,0.3097571928026229,0.9249848939987361,0.8985507246376812,0.9122166419097589
GBA2,6,0.6660966832434462,0.2925966034533392,0.9249512011352334,0.9130434782608696,0.9189381393352526
TSHZ2,8,1.1899560801900866,0.319350803633701,0.924936039598153,0.8840579710144928,0.9029015528773364
NT5C2,7,0.8579701717081816,0.3092191224824521,0.9248997359634483,0.8985507246376812,0.9114115317280224
DMWD,6,0.8319064561539559,0.2926661235228895,0.9248578172219544,0.9130434782608696,0.9190408454037609
HELZ2,6,0.9286351456897907,0.2923356616552256,0.9248231447885306,0.9130434782608696,0.9192238045660303
PLD4,7,1.1831695258540318,0.30910625269836384,0.9248201473688776,0.8985507246376812,0.9115382619410568
ATOX1,6,0.7153256740857262,0.29267356879945994,0.9247738073438609,0.9130434782608696,0.9190719937068179
CCPG1,6,0.7912020490395709,0.29268754511918377,0.9247629924949552,0.9130434782608696,0.9190264873168511
IQCN,6,0.8527985545454935,0.2926732877591713,0.9247332685646333,0.9130434782608696,0.9187640507907407
PNKD,7,1.5864909367374205,0.30851647231275314,0.9247262113756585,0.8985507246376812,0.9127438331929978
AGPAT2,6,0.9439771402925545,0.29267233332298775,0.9247034137570387,0.9130434782608696,0.9189736911236557
ZNF124,7,1.3184504590739579,0.30967138183636794,0.9246897929011895,0.8985507246376812,0.912353527647495
ZNF286A,6,0.8586371605770999,0.29232309698101955,0.9246506845673188,0.9130434782608696,0.9187159109762801
RPS14,6,0.5030836477645523,0.292743418889936,0.9245965240151944,0.9130434782608696,0.9188445396266551
CEP128,6,0.640951049843866,0.29283995522397915,0.9245606926206644,0.9130434782608696,0.9188538973801232
MAPKAPK5,6,0.9018781621983706,0.2927267218448922,0.9245551242907981,0.9130434782608696,0.9189786601176666
DDX18,6,0.6751806685750423,0.2925046524063956,0.9245196313148247,0.9130434782608696,0.9189994464479012
TP53INP1,7,1.001275850195731,0.3102138406479764,0.9244949594927314,0.8985507246376812,0.9117707554462944
RBBP4,7,0.9960269452271016,0.3100303132910029,0.9244929564274807,0.8985507246376812,0.9120934323227163
PIGM,7,1.3618540643467265,0.3096731469708804,0.9244770178270652,0.8985507246376812,0.9122990988906552
SBK1,6,0.8970071998240678,0.29283262561698387,0.9244675487965114,0.9130434782608696,0.9187799398415047
AFG3L2,6,0.8848853320440137,0.29287730925589195,0.9244185923494352,0.9130434782608696,0.9187723500250662
KLHL21,6,0.8171498861280138,0.2928283518479408,0.9243809786472216,0.9130434782608696,0.9188281880464407
AC018647.2,6,0.761989442005026,0.2928573981533107,0.9243259157026578,0.9130434782608696,0.9187653274093566
AC008083.3,6,2.3104324850241236,0.29269053085891683,0.9243211011268555,0.9130434782608696,0.9184961605777432
ACTG1,7,0.9047802542174936,0.3101758409448497,0.9242521217379239,0.8985507246376812,0.9112225001689259
MYO1D,7,1.1044976268850446,0.3102684292409265,0.9242108055935878,0.8985507246376812,0.9117745143319056
MTREX,6,0.6445557923197072,0.29284001741527976,0.9241903599381299,0.9130434782608696,0.9185946088308905
GTF2E2,6,0.7991197938009801,0.2929713841410205,0.9241849272601053,0.9130434782608696,0.9185788698792803
THOP1,6,1.0830713219926744,0.29293619592782716,0.9241766662480774,0.9130434782608696,0.9186789712199422
ATIC,8,1.4742751281145212,0.32322279279353305,0.9241666356671672,0.8840579710144928,0.9052224059299759
GOLGA8O,6,1.0261332504126712,0.29293976999011556,0.9241513321323391,0.9130434782608696,0.9185474890118849
INSL3,7,1.6080003029796737,0.31048183879274155,0.9240903882492668,0.8985507246376812,0.9116364885086065
HMOX2,10,0.8939831200915487,0.34457487184156993,0.9240798772204011,0.855072463768116,0.8909258780051938
KIAA1671,8,1.8474808784454213,0.3206662700759455,0.9240446103059708,0.8840579710144928,0.9068451789406907
PLAGL1,6,1.2031162357099066,0.29304764920136445,0.9239923321325806,0.9130434782608696,0.9185792547482549
RNGTT,9,2.491300463815727,0.32977153457025293,0.9238998535800115,0.8695652173913043,0.9019436679235033
GCLC,8,1.0192600252137343,0.32355025965563483,0.923862108247741,0.8840579710144928,0.9033789585000555
LINC01588,7,1.091583472241478,0.3084397974630845,0.9238530233563557,0.8985507246376812,0.9127538297737394
CCNT2-AS1,9,1.4345499597986922,0.3344983444797917,0.9238125470040986,0.8695652173913043,0.8962490073343733
AL513550.1,7,1.4624903535421008,0.31054867305476386,0.9237059609846506,0.8985507246376812,0.9116439352556803
ZNF525,6,0.8129983272689335,0.2930440760315665,0.9236902792994383,0.9130434782608696,0.9183286864777401
MCM5,7,1.1841486988858296,0.31041084644510536,0.9236834668712386,0.8985507246376812,0.9117599567866321
MRPL9,6,0.6481526056667005,0.2931222722691738,0.9236736162608841,0.9130434782608696,0.9183820994477282
TRIM41,6,0.7550935225166616,0.2929199450723317,0.9236462727890459,0.9130434782608696,0.9182274704347578
SGMS1,6,0.693479939264428,0.29320051559906996,0.923476831216212,0.9130434782608696,0.9182511259923809
ZMIZ1,7,1.1038566436189312,0.3103314519341651,0.9234320918003541,0.8985507246376812,0.9116184414267907
TMED5,7,0.6736519563472342,0.3109360441681847,0.9234262563406656,0.8985507246376812,0.9110731883559656
NF1,6,0.7596800655171807,0.2928789276373156,0.9234139577836482,0.9130434782608696,0.918345704346989
CMKLR1,7,1.0998246287132893,0.3107436821328836,0.9234091282488712,0.8985507246376812,0.9112542077713177
AL355916.1,8,1.2462803752126879,0.3248640816226872,0.9232988953716735,0.8840579710144928,0.904125567272589
GOSR2,6,0.819772421876609,0.2929729173551817,0.9232738979818557,0.9130434782608696,0.9183530736894873
AP001462.1,7,1.5042951202663148,0.31023357553847997,0.9232687469976107,0.8985507246376812,0.9112719216439842
TMCC3,6,0.8337516856580592,0.29326167423076366,0.9231687664319298,0.9130434782608696,0.9181008934473908
DYM,6,0.7525993593749577,0.2932874385437334,0.9231643805579245,0.9130434782608696,0.9181902349881254
TCTN3,6,0.827270325801003,0.29326641621539107,0.9231545125371826,0.9130434782608696,0.9181743074901612
SIK3,7,1.1464714108110232,0.30886767466376513,0.9231493095846653,0.8985507246376812,0.912348700536217
KANK1,7,1.8234873729669778,0.30889199915647236,0.9231464612193128,0.8985507246376812,0.912443720766718
RIDA,6,0.8445243448452374,0.2930673485359873,0.9230344337750752,0.9130434782608696,0.9179982116675585
HOTAIRM1,6,1.2923436230097378,0.2933523659887743,0.9229647046962381,0.9130434782608696,0.918026644126751
NOL6,6,0.871722817221627,0.2933632870530263,0.9228712582011961,0.9130434782608696,0.9179425943143747
ZNF480,6,0.8518566497953901,0.2933453545373097,0.9228590278651225,0.9130434782608696,0.917953103107025
ZNF92,6,0.7817701005051999,0.2930499901514649,0.9228582944226029,0.9130434782608696,0.9181541123336994
ERP27,8,1.5279141953425492,0.32434018800118547,0.9228074183218479,0.8840579710144928,0.9030099389064159
SPATA13,6,0.5588873848573217,0.29339103015266477,0.9227741487944956,0.9130434782608696,0.9178918739464584
MAPRE2,9,0.9830262033047656,0.3344003734848671,0.9226993387188498,0.8695652173913043,0.894749671672834
MAP3K7CL,7,1.6021649778290652,0.3096812162577854,0.9226891966122449,0.8985507246376812,0.9118313032071903
RAD54B,8,1.8748388924775456,0.3244080981238246,0.9226714976740137,0.8840579710144928,0.9038292447574349
EIF1B-AS1,6,0.8538470789590958,0.29342802287022535,0.9226670780058839,0.9130434782608696,0.9178167383598782
CEP72,7,1.0154529705267956,0.3107839975473036,0.922657079847018,0.8985507246376812,0.9101161498636039
Z69706.1,7,1.5721723987084215,0.3108936224666555,0.922639992799292,0.8985507246376812,0.9113381508960301
FAM207A,6,1.1241596231009852,0.2932656982681626,0.9225111604494599,0.9130434782608696,0.9179744036021495
MITD1,7,0.87723453017736,0.3113939291337403,0.9224844121124247,0.8985507246376812,0.9105272221781489
RAB11FIP4,6,0.6641777597485117,0.2935100103554934,0.9224054222152507,0.9130434782608696,0.9176655998890062
RETSAT,7,0.8873640815536264,0.31141657949540114,0.922354373944202,0.8985507246376812,0.9102930861945578
GLS,8,0.7722893702603396,0.32311140220242013,0.9223063572696886,0.8840579710144928,0.9019062225376507
CYB5D1,6,0.851831112543215,0.29350223722036894,0.922249475723237,0.9130434782608696,0.9177068733464671
AC010442.1,6,0.9831117784078315,0.2935827605657302,0.9222399272295311,0.9130434782608696,0.917607922082283
RASA4,7,1.222521993466694,0.3108321331297592,0.9221919954086484,0.8985507246376812,0.9107443617689315
AC010642.2,6,0.8213516051037213,0.29352654238504167,0.9221336920570766,0.9130434782608696,0.9174938566775189
TLR10,9,1.0514369482787729,0.3348359382994248,0.9221172517747102,0.8695652173913043,0.8940542473868578
EVL,8,1.1059879321418467,0.3252021112764128,0.9221006545838095,0.8840579710144928,0.9044258382753608
FECH,7,0.8202566080427752,0.31156535346561964,0.9220328564128019,0.8985507246376812,0.9102190475867072
UPP1,6,0.9281320455629225,0.2936145377690691,0.921967417303098,0.9130434782608696,0.9174738283279751
SRP19,6,0.6353759605904042,0.29362985915052614,0.9219410830535372,0.9130434782608696,0.9174680373348284
RPSA,7,0.848783504260974,0.3111494794003979,0.9219401232904217,0.8985507246376812,0.9099172521901772
TAF1B,7,0.9436468663788488,0.3111458784527743,0.9219322953618506,0.8985507246376812,0.9098348014188749
EPG5,6,0.7817692165244496,0.29356750829495415,0.9219181642962958,0.9130434782608696,0.9175476985978792
KIAA1324L,6,1.1854987144349434,0.2935129864727033,0.9218999852819303,0.9130434782608696,0.9173439691584429
LINC02754,6,1.170192185235018,0.2934988757729215,0.9218874774231985,0.9130434782608696,0.9173885879967005
INTS6-AS1,7,1.323394135383161,0.31152759676308317,0.9218762250389145,0.8985507246376812,0.9106628761409712
SLC18B1,6,1.303558709628548,0.2936318294562986,0.9218666737451713,0.9130434782608696,0.9173845041813867
LINC00239,7,1.4319274077653907,0.3115118592878912,0.9218150739379799,0.8985507246376812,0.9107045903807638
ARL3,6,1.0281532411813596,0.2936983471403954,0.9217852396720908,0.9130434782608696,0.9174634590951903
GSTM2,6,1.3664859870429371,0.2935323076752461,0.9217489398809791,0.9130434782608696,0.9172659662374648
SYS1,7,0.9039280337513886,0.3104976401030667,0.9217471722435796,0.8985507246376812,0.9093612726979129
PRKCA,7,0.840700286859966,0.3113712039984434,0.9217374694591184,0.8985507246376812,0.9108628329023756
ARHGEF19,6,0.9593522167270816,0.29347759589554195,0.9217056466830817,0.9130434782608696,0.9175500865779939
PHTF1,6,0.7897747923838363,0.2936817114421403,0.9216935812599484,0.9130434782608696,0.9174198408478755
PRR29,9,0.958627852606907,0.3373339190419281,0.9216911196573528,0.8695652173913043,0.8972463976137465
SELENON,6,0.7952395476634592,0.2937321432641825,0.9216460744249064,0.9130434782608696,0.9173683003091992
MRPL23,6,0.7423199488838005,0.2936431684725934,0.9216001269844165,0.9130434782608696,0.9174445065218199
GPR35,7,1.2373759447439459,0.3109313048804802,0.9215998783645841,0.8985507246376812,0.9110467898276102
AC083862.3,7,1.2170098353464114,0.3116979667812024,0.9215973792823724,0.8985507246376812,0.9104202396532758
TMEM173,6,0.7364593349594373,0.293712810083739,0.9215734456499696,0.9130434782608696,0.9173106506949404
SYNGR2,7,0.6436520209221122,0.31188815386811897,0.921554534942314,0.8985507246376812,0.9103486780549889
TRAF3IP2,7,0.9600868037535907,0.31151253080392327,0.9215299783896427,0.8985507246376812,0.910709735240473
PKIG,7,1.551293120376768,0.31165728587930597,0.9213408915353424,0.8985507246376812,0.9097764273787327
PYCR2,6,0.6003856746415301,0.29317478105433087,0.9213203409588526,0.9130434782608696,0.9174811407375844
LASP1,8,0.9051594809035692,0.3257435147731078,0.9213163810184487,0.8840579710144928,0.9026722078531483
KDM4C,6,0.895564021324101,0.2937599417893256,0.9213111063083409,0.9130434782608696,0.917127528700898
SRI,6,0.6181715144577854,0.2936834698410088,0.921171951082092,0.9130434782608696,0.916989551308463
ZFPM1,8,1.4271012516814683,0.3264071435926957,0.9211621497561245,0.8840579710144928,0.9032966511587598
RPS6KA1,7,0.9687745556926556,0.3088491191602563,0.9211259623435569,0.8985507246376812,0.9118083634731724
NFKB1,7,0.9505691971587363,0.3119407255536651,0.9211094152255874,0.8985507246376812,0.910107693294855
F13A1,7,1.6024816494583949,0.3113813425626576,0.9210860658349217,0.8985507246376812,0.9094414623167764
NDUFS8,6,0.9914270035358738,0.29381201490738557,0.9210313593231659,0.9130434782608696,0.9171131202466064
AC008555.4,7,0.9355108821030585,0.3121377685343497,0.9210076466278634,0.8985507246376812,0.9095542035189516
RAB27A,7,0.8750329201801935,0.3123765303960156,0.9209583919340323,0.8985507246376812,0.909711376320169
IFNGR1,7,0.8822192435210353,0.31228109835412354,0.9209388552801139,0.8985507246376812,0.9097514789246628
SYNE2,7,0.8510341665365438,0.3122079998199014,0.9209352206447562,0.8985507246376812,0.9099584638952911
EREG,7,0.9295610135558592,0.3116505020071019,0.9208922714651957,0.8985507246376812,0.9105616581167909
ETS2,8,1.2053107367384126,0.3259755520378619,0.9208329643922173,0.8840579710144928,0.9023659838703577
CDKN1C,11,1.560085737585388,0.3536009978276308,0.9206531910636586,0.8405797101449275,0.8840667302731908
BICD1,7,0.9252064313063897,0.31250968351467945,0.9206418393885265,0.8985507246376812,0.9095289422835179
BOLA2,8,1.3637055379590215,0.32312006886430333,0.9204566431834855,0.8840579710144928,0.9003281231605867
HIST1H4J,8,1.2182507267996068,0.3263045805238547,0.9203993243534131,0.8840579710144928,0.9035257939383076
GIGYF1,6,0.7930406599324402,0.29397372015972334,0.9203536451689869,0.9130434782608696,0.9167812141438701
PPCDC,7,1.1573231997863214,0.31251436644801067,0.9203376568501077,0.8985507246376812,0.9095597030262065
SAMM50,7,0.8374312879610973,0.3114138479314737,0.920309972068689,0.8985507246376812,0.9088816630104005
CCDC32,7,1.3066266821714676,0.312391570351968,0.9202810285354536,0.8985507246376812,0.909749318532719
NFE2L3,8,1.9323648951958665,0.3258834295517698,0.9202664149856676,0.8840579710144928,0.9035559615023997
NEXN,8,1.2086873676373826,0.32726053045969905,0.9202380549367913,0.8840579710144928,0.9024168732088577
DISC1,7,1.5839482907300018,0.31046111737954485,0.9202231557025085,0.8985507246376812,0.9106639734104821
SLC39A1,7,0.8592178162830921,0.3123271513769828,0.9202134590146913,0.8985507246376812,0.9099625368868677
PTCD3,6,0.6547447960577392,0.29394265531119174,0.920186693628179,0.9130434782608696,0.9165772030004231
PM20D2,8,1.1847212284747368,0.3266072652232413,0.9201778060978053,0.8840579710144928,0.9015016853368804
SYNM,7,2.089595230393993,0.30827612449103886,0.9201725313766527,0.8985507246376812,0.9115299685557775
GGT1,6,0.9060190838295346,0.29400442413377853,0.9201624332238687,0.9130434782608696,0.9166630983754243
CWC25,6,0.688302555667068,0.2939618699312706,0.9200767613636361,0.9130434782608696,0.9166506749274825
TIGAR,6,0.757680285364931,0.2940971372711383,0.9200723562641007,0.9130434782608696,0.916581464817185
LZIC,7,0.8818572752639662,0.3126980170202195,0.9200669573719132,0.8985507246376812,0.9093942750134805
